,STATE,Candidate_Name,Candidate_Votes,Apportionment_pop,Num_Reps_Capped,State_Vote_Total,CapEC_NE_VotePop,CapEC_NE_CanVotes,CapEC_NE_CanRemainder,CapEC_Full_VotePop,CapEC_Full_CanVotes,CapEC_Full_CanRemainder,Num_Reps_Uncapped,UnCapEC_NE_VotePop,UnCapEC_NE_CanVotes,UnCapEC_NE_CanRemainder,UnCapEC_Full_VotePop,UnCapEC_Full_CanVotes,UnCapEC_Full_CanRemainder
38,California,Durham; Stephen,54,37341989.0,53.0,13038547,246011.0,0.0,54.0,237065.0,0.0,54.0,1244.0,10482.0,0.0,54.0,10465.0,0.0,54.0
39,California,"""Tittle; Sheila """"Samm""""""",6,37341989.0,53.0,13038547,246011.0,0.0,6.0,237065.0,0.0,6.0,1244.0,10482.0,0.0,6.0,10465.0,0.0,6.0
40,Colorado,Obama; Barack,1323102,5044930.0,7.0,2569522,367075.0,3.0,221877.0,285503.0,4.0,181090.0,168.0,15295.0,86.0,7732.0,15115.0,87.0,8097.0
41,Colorado,Romney; Mitt,1185243,5044930.0,7.0,2569522,367075.0,3.0,84018.0,285503.0,4.0,43231.0,168.0,15295.0,77.0,7528.0,15115.0,78.0,6273.0
42,Colorado,Johnson; Gary,35545,5044930.0,7.0,2569522,367075.0,0.0,35545.0,285503.0,0.0,35545.0,168.0,15295.0,2.0,4955.0,15115.0,2.0,5315.0
43,Colorado,Stein; Jill,7508,5044930.0,7.0,2569522,367075.0,0.0,7508.0,285503.0,0.0,7508.0,168.0,15295.0,0.0,7508.0,15115.0,0.0,7508.0
44,Colorado,Goode; Virgil H.; Jr.,6234,5044930.0,7.0,2569522,367075.0,0.0,6234.0,285503.0,0.0,6234.0,168.0,15295.0,0.0,6234.0,15115.0,0.0,6234.0
45,Colorado,Barr; Roseanne,5059,5044930.0,7.0,2569522,367075.0,0.0,5059.0,285503.0,0.0,5059.0,168.0,15295.0,0.0,5059.0,15115.0,0.0,5059.0
46,Colorado,Reed; Jill,2589,5044930.0,7.0,2569522,367075.0,0.0,2589.0,285503.0,0.0,2589.0,168.0,15295.0,0.0,2589.0,15115.0,0.0,2589.0
47,Colorado,"""Anderson; Ross C. """"Rocky""""""",1260,5044930.0,7.0,2569522,367075.0,0.0,1260.0,285503.0,0.0,1260.0,168.0,15295.0,0.0,1260.0,15115.0,0.0,1260.0
48,Colorado,"""Tittle; Sheila """"Samm""""""",792,5044930.0,7.0,2569522,367075.0,0.0,792.0,285503.0,0.0,792.0,168.0,15295.0,0.0,792.0,15115.0,0.0,792.0
49,Colorado,Hoefling; Tom,679,5044930.0,7.0,2569522,367075.0,0.0,679.0,285503.0,0.0,679.0,168.0,15295.0,0.0,679.0,15115.0,0.0,679.0
50,Colorado,La Riva; Gloria,317,5044930.0,7.0,2569522,367075.0,0.0,317.0,285503.0,0.0,317.0,168.0,15295.0,0.0,317.0,15115.0,0.0,317.0
51,Colorado,Alexander; Stewart,308,5044930.0,7.0,2569522,367075.0,0.0,308.0,285503.0,0.0,308.0,168.0,15295.0,0.0,308.0,15115.0,0.0,308.0
52,Colorado,Miller; Merlin,266,5044930.0,7.0,2569522,367075.0,0.0,266.0,285503.0,0.0,266.0,168.0,15295.0,0.0,266.0,15115.0,0.0,266.0
53,Colorado,Stevens; Thomas Robert,235,5044930.0,7.0,2569522,367075.0,0.0,235.0,285503.0,0.0,235.0,168.0,15295.0,0.0,235.0,15115.0,0.0,235.0
54,Colorado,Harris; James,192,5044930.0,7.0,2569522,367075.0,0.0,192.0,285503.0,0.0,192.0,168.0,15295.0,0.0,192.0,15115.0,0.0,192.0
55,Colorado,White; Jerry,189,5044930.0,7.0,2569522,367075.0,0.0,189.0,285503.0,0.0,189.0,168.0,15295.0,0.0,189.0,15115.0,0.0,189.0
56,Colorado,Terry; Randall,4,5044930.0,7.0,2569522,367075.0,0.0,4.0,285503.0,0.0,4.0,168.0,15295.0,0.0,4.0,15115.0,0.0,4.0
57,Connecticut,Obama; Barack,905083,3581628.0,5.0,1558960,311792.0,2.0,281499.0,222709.0,4.0,14247.0,119.0,13101.0,69.0,1114.0,12884.0,70.0,3203.0
58,Connecticut,Romney; Mitt,634892,3581628.0,5.0,1558960,311792.0,2.0,11308.0,222709.0,2.0,189474.0,119.0,13101.0,48.0,6044.0,12884.0,49.0,3576.0
59,Connecticut,Johnson; Gary,12580,3581628.0,5.0,1558960,311792.0,0.0,12580.0,222709.0,0.0,12580.0,119.0,13101.0,0.0,12580.0,12884.0,0.0,12580.0
60,Connecticut,"""Anderson; Ross C. """"Rocky""""""",5487,3581628.0,5.0,1558960,311792.0,0.0,5487.0,222709.0,0.0,5487.0,119.0,13101.0,0.0,5487.0,12884.0,0.0,5487.0
61,Connecticut,Stein; Jill,863,3581628.0,5.0,1558960,311792.0,0.0,863.0,222709.0,0.0,863.0,119.0,13101.0,0.0,863.0,12884.0,0.0,863.0
62,Connecticut,Hoefling; Tom,25,3581628.0,5.0,1558960,311792.0,0.0,25.0,222709.0,0.0,25.0,119.0,13101.0,0.0,25.0,12884.0,0.0,25.0
63,Connecticut,Warner; Gerald,19,3581628.0,5.0,1558960,311792.0,0.0,19.0,222709.0,0.0,19.0,119.0,13101.0,0.0,19.0,12884.0,0.0,19.0
64,Connecticut,Harris; James E.,5,3581628.0,5.0,1558960,311792.0,0.0,5.0,222709.0,0.0,5.0,119.0,13101.0,0.0,5.0,12884.0,0.0,5.0
65,Connecticut,Sizemore; Raymond,5,3581628.0,5.0,1558960,311792.0,0.0,5.0,222709.0,0.0,5.0,119.0,13101.0,0.0,5.0,12884.0,0.0,5.0
66,Connecticut,Durham; Stephen,1,3581628.0,5.0,1558960,311792.0,0.0,1.0,222709.0,0.0,1.0,119.0,13101.0,0.0,1.0,12884.0,0.0,1.0
67,Delaware,Obama; Barack,242584,900877.0,1.0,413921,413921.0,0.0,242584.0,137974.0,1.0,104610.0,30.0,13798.0,17.0,8018.0,12936.0,18.0,9736.0
68,Delaware,Romney; Mitt,165484,900877.0,1.0,413921,413921.0,0.0,165484.0,137974.0,1.0,27510.0,30.0,13798.0,11.0,13706.0,12936.0,12.0,10252.0
69,Delaware,Johnson; Gary,3882,900877.0,1.0,413921,413921.0,0.0,3882.0,137974.0,0.0,3882.0,30.0,13798.0,0.0,3882.0,12936.0,0.0,3882.0
70,Delaware,Stein; Jill,1940,900877.0,1.0,413921,413921.0,0.0,1940.0,137974.0,0.0,1940.0,30.0,13798.0,0.0,1940.0,12936.0,0.0,1940.0
71,Delaware,Goode; Virgil,23,900877.0,1.0,413921,413921.0,0.0,23.0,137974.0,0.0,23.0,30.0,13798.0,0.0,23.0,12936.0,0.0,23.0
72,Delaware,Hoefling; Tom,7,900877.0,1.0,413921,413921.0,0.0,7.0,137974.0,0.0,7.0,30.0,13798.0,0.0,7.0,12936.0,0.0,7.0
73,Delaware,Reed; Jill,1,900877.0,1.0,413921,413921.0,0.0,1.0,137974.0,0.0,1.0,30.0,13798.0,0.0,1.0,12936.0,0.0,1.0
74,District of Columbia,Obama; Barack,267070,,1.0,293764,293764.0,0.0,267070.0,97922.0,2.0,71226.0,18.0,16321.0,16.0,5934.0,14689.0,18.0,2668.0
75,District of Columbia,Romney; Mitt,21381,,1.0,293764,293764.0,0.0,21381.0,97922.0,0.0,21381.0,18.0,16321.0,1.0,5060.0,14689.0,1.0,6692.0
76,District of Columbia,Stein; Jill,2458,,1.0,293764,293764.0,0.0,2458.0,97922.0,0.0,2458.0,18.0,16321.0,0.0,2458.0,14689.0,0.0,2458.0
77,District of Columbia,Johnson; Gary,2083,,1.0,293764,293764.0,0.0,2083.0,97922.0,0.0,2083.0,18.0,16321.0,0.0,2083.0,14689.0,0.0,2083.0
78,District of Columbia,Scattered,772,,1.0,293764,293764.0,0.0,772.0,97922.0,0.0,772.0,18.0,16321.0,0.0,772.0,14689.0,0.0,772.0
79,Florida,Obama; Barack,4237756,18900773.0,27.0,8474179,313859.0,13.0,157589.0,292214.0,14.0,146760.0,630.0,13452.0,315.0,376.0,13409.0,316.0,512.0
80,Florida,Romney; Mitt,4163447,18900773.0,27.0,8474179,313859.0,13.0,83280.0,292214.0,14.0,72451.0,630.0,13452.0,309.0,6779.0,13409.0,310.0,6657.0
81,Florida,Johnson; Gary,44726,18900773.0,27.0,8474179,313859.0,0.0,44726.0,292214.0,0.0,44726.0,630.0,13452.0,3.0,4370.0,13409.0,3.0,4499.0
82,Florida,Stein; Jill,8947,18900773.0,27.0,8474179,313859.0,0.0,8947.0,292214.0,0.0,8947.0,630.0,13452.0,0.0,8947.0,13409.0,0.0,8947.0
83,Florida,Barr; Roseanne,8154,18900773.0,27.0,8474179,313859.0,0.0,8154.0,292214.0,0.0,8154.0,630.0,13452.0,0.0,8154.0,13409.0,0.0,8154.0
84,Florida,Stevens; Thomas Robert,3856,18900773.0,27.0,8474179,313859.0,0.0,3856.0,292214.0,0.0,3856.0,630.0,13452.0,0.0,3856.0,13409.0,0.0,3856.0
85,Florida,Goode; Virgil H.; Jr.,2607,18900773.0,27.0,8474179,313859.0,0.0,2607.0,292214.0,0.0,2607.0,630.0,13452.0,0.0,2607.0,13409.0,0.0,2607.0
86,Florida,"""Anderson; Ross C. """"Rocky""""""",1754,18900773.0,27.0,8474179,313859.0,0.0,1754.0,292214.0,0.0,1754.0,630.0,13452.0,0.0,1754.0,13409.0,0.0,1754.0
87,Florida,Hoefling; Tom,946,18900773.0,27.0,8474179,313859.0,0.0,946.0,292214.0,0.0,946.0,630.0,13452.0,0.0,946.0,13409.0,0.0,946.0
88,Florida,Barnett; Andre,820,18900773.0,27.0,8474179,313859.0,0.0,820.0,292214.0,0.0,820.0,630.0,13452.0,0.0,820.0,13409.0,0.0,820.0
89,Florida,Alexander; Stewart,799,18900773.0,27.0,8474179,313859.0,0.0,799.0,292214.0,0.0,799.0,630.0,13452.0,0.0,799.0,13409.0,0.0,799.0
90,Florida,Lindsay; Peta,322,18900773.0,27.0,8474179,313859.0,0.0,322.0,292214.0,0.0,322.0,630.0,13452.0,0.0,322.0,13409.0,0.0,322.0
91,Florida,Reed; Jill,36,18900773.0,27.0,8474179,313859.0,0.0,36.0,292214.0,0.0,36.0,630.0,13452.0,0.0,36.0,13409.0,0.0,36.0
92,Florida,Duncan; Richard,3,18900773.0,27.0,8474179,313859.0,0.0,3.0,292214.0,0.0,3.0,630.0,13452.0,0.0,3.0,13409.0,0.0,3.0
93,Florida,Durham; Stephen G.,3,18900773.0,27.0,8474179,313859.0,0.0,3.0,292214.0,0.0,3.0,630.0,13452.0,0.0,3.0,13409.0,0.0,3.0
94,Florida,Magee; Erin Kent,2,18900773.0,27.0,8474179,313859.0,0.0,2.0,292214.0,0.0,2.0,630.0,13452.0,0.0,2.0,13409.0,0.0,2.0
95,Florida,Coniglio; Andrew Charles,1,18900773.0,27.0,8474179,313859.0,0.0,1.0,292214.0,0.0,1.0,630.0,13452.0,0.0,1.0,13409.0,0.0,1.0
96,Georgia,Romney; Mitt,2078688,9727566.0,14.0,3900050,278575.0,7.0,128663.0,243754.0,8.0,128656.0,324.0,12038.0,172.0,8152.0,11964.0,173.0,8916.0
97,Georgia,Obama; Barack,1773827,9727566.0,14.0,3900050,278575.0,6.0,102377.0,243754.0,7.0,67549.0,324.0,12038.0,147.0,4241.0,11964.0,148.0,3155.0
98,Georgia,Johnson; Gary,45324,9727566.0,14.0,3900050,278575.0,0.0,45324.0,243754.0,0.0,45324.0,324.0,12038.0,3.0,9210.0,11964.0,3.0,9432.0
99,Georgia,Stein; Jill,1516,9727566.0,14.0,3900050,278575.0,0.0,1516.0,243754.0,0.0,1516.0,324.0,12038.0,0.0,1516.0,11964.0,0.0,1516.0
100,Georgia,Goode; Virgil,432,9727566.0,14.0,3900050,278575.0,0.0,432.0,243754.0,0.0,432.0,324.0,12038.0,0.0,432.0,11964.0,0.0,432.0
101,Georgia,"""Anderson; Ross C. """"Rocky""""""",154,9727566.0,14.0,3900050,278575.0,0.0,154.0,243754.0,0.0,154.0,324.0,12038.0,0.0,154.0,11964.0,0.0,154.0
102,Georgia,Hykes; Darrell,55,9727566.0,14.0,3900050,278575.0,0.0,55.0,243754.0,0.0,55.0,324.0,12038.0,0.0,55.0,11964.0,0.0,55.0
103,Georgia,Reid; Jill,30,9727566.0,14.0,3900050,278575.0,0.0,30.0,243754.0,0.0,30.0,324.0,12038.0,0.0,30.0,11964.0,0.0,30.0
104,Georgia,Harris; James,21,9727566.0,14.0,3900050,278575.0,0.0,21.0,243754.0,0.0,21.0,324.0,12038.0,0.0,21.0,11964.0,0.0,21.0
105,Georgia,Byrne; David C.,2,9727566.0,14.0,3900050,278575.0,0.0,2.0,243754.0,0.0,2.0,324.0,12038.0,0.0,2.0,11964.0,0.0,2.0
106,Georgia,Magee; Erin Kent,1,9727566.0,14.0,3900050,278575.0,0.0,1.0,243754.0,0.0,1.0,324.0,12038.0,0.0,1.0,11964.0,0.0,1.0
107,Hawaii,Obama; Barack,306658,1366862.0,2.0,434697,217349.0,1.0,89309.0,108675.0,2.0,89308.0,45.0,9660.0,31.0,7198.0,9249.0,33.0,1441.0
108,Hawaii,Romney; Mitt,121015,1366862.0,2.0,434697,217349.0,0.0,121015.0,108675.0,1.0,12340.0,45.0,9660.0,12.0,5095.0,9249.0,13.0,778.0
109,Hawaii,Johnson; Gary,3840,1366862.0,2.0,434697,217349.0,0.0,3840.0,108675.0,0.0,3840.0,45.0,9660.0,0.0,3840.0,9249.0,0.0,3840.0
110,Hawaii,Stein; Jill,3184,1366862.0,2.0,434697,217349.0,0.0,3184.0,108675.0,0.0,3184.0,45.0,9660.0,0.0,3184.0,9249.0,0.0,3184.0
111,Idaho,Romney; Mitt,420911,1573499.0,2.0,652274,326137.0,1.0,94774.0,163069.0,2.0,94773.0,52.0,12544.0,33.0,6959.0,12080.0,34.0,10191.0
112,Idaho,Obama; Barack,212787,1573499.0,2.0,652274,326137.0,0.0,212787.0,163069.0,1.0,49718.0,52.0,12544.0,16.0,12083.0,12080.0,17.0,7427.0
113,Idaho,Johnson; Gary,9453,1573499.0,2.0,652274,326137.0,0.0,9453.0,163069.0,0.0,9453.0,52.0,12544.0,0.0,9453.0,12080.0,0.0,9453.0
114,Idaho,Stein; Jill,4402,1573499.0,2.0,652274,326137.0,0.0,4402.0,163069.0,0.0,4402.0,52.0,12544.0,0.0,4402.0,12080.0,0.0,4402.0
115,Idaho,"""Anderson; Ross C. """"Rocky""""""",2499,1573499.0,2.0,652274,326137.0,0.0,2499.0,163069.0,0.0,2499.0,52.0,12544.0,0.0,2499.0,12080.0,0.0,2499.0
116,Idaho,Goode; Virgil H.,2222,1573499.0,2.0,652274,326137.0,0.0,2222.0,163069.0,0.0,2222.0,52.0,12544.0,0.0,2222.0,12080.0,0.0,2222.0
117,Illinois,Obama; Barack,3019512,12864380.0,18.0,5242014,291223.0,10.0,107282.0,262101.0,11.0,136401.0,428.0,12248.0,246.0,6504.0,12191.0,247.0,8335.0
118,Illinois,Romney; Mitt,2135216,12864380.0,18.0,5242014,291223.0,7.0,96655.0,262101.0,8.0,38408.0,428.0,12248.0,174.0,4064.0,12191.0,175.0,1791.0
119,Illinois,Johnson; Gary,56229,12864380.0,18.0,5242014,291223.0,0.0,56229.0,262101.0,0.0,56229.0,428.0,12248.0,4.0,7237.0,12191.0,4.0,7465.0
120,Illinois,Stein; Jill,30222,12864380.0,18.0,5242014,291223.0,0.0,30222.0,262101.0,0.0,30222.0,428.0,12248.0,2.0,5726.0,12191.0,2.0,5840.0
121,Illinois,Goode; Virgil / Clymer; Jim,233,12864380.0,18.0,5242014,291223.0,0.0,233.0,262101.0,0.0,233.0,428.0,12248.0,0.0,233.0,12191.0,0.0,233.0
122,Illinois,"""Anderson; Ross C. """"Rocky""""""",185,12864380.0,18.0,5242014,291223.0,0.0,185.0,262101.0,0.0,185.0,428.0,12248.0,0.0,185.0,12191.0,0.0,185.0
123,Illinois,Goode; Virgil,182,12864380.0,18.0,5242014,291223.0,0.0,182.0,262101.0,0.0,182.0,428.0,12248.0,0.0,182.0,12191.0,0.0,182.0
124,Illinois,Reed; Jill,121,12864380.0,18.0,5242014,291223.0,0.0,121.0,262101.0,0.0,121.0,428.0,12248.0,0.0,121.0,12191.0,0.0,121.0
125,Illinois,Hoefling; Tom,22,12864380.0,18.0,5242014,291223.0,0.0,22.0,262101.0,0.0,22.0,428.0,12248.0,0.0,22.0,12191.0,0.0,22.0
126,Illinois,Hawkins; Michael,16,12864380.0,18.0,5242014,291223.0,0.0,16.0,262101.0,0.0,16.0,428.0,12248.0,0.0,16.0,12191.0,0.0,16.0
127,Illinois,Cary; Tom,14,12864380.0,18.0,5242014,291223.0,0.0,14.0,262101.0,0.0,14.0,428.0,12248.0,0.0,14.0,12191.0,0.0,14.0
128,Illinois,Reed; Jill / Cary; Tom,10,12864380.0,18.0,5242014,291223.0,0.0,10.0,262101.0,0.0,10.0,428.0,12248.0,0.0,10.0,12191.0,0.0,10.0
129,Illinois,White; Jerry,8,12864380.0,18.0,5242014,291223.0,0.0,8.0,262101.0,0.0,8.0,428.0,12248.0,0.0,8.0,12191.0,0.0,8.0
130,Illinois,Roth; Cecil,5,12864380.0,18.0,5242014,291223.0,0.0,5.0,262101.0,0.0,5.0,428.0,12248.0,0.0,5.0,12191.0,0.0,5.0
131,Illinois,Scherrer; Phyllis,5,12864380.0,18.0,5242014,291223.0,0.0,5.0,262101.0,0.0,5.0,428.0,12248.0,0.0,5.0,12191.0,0.0,5.0
132,Illinois,Clymer; Jim,4,12864380.0,18.0,5242014,291223.0,0.0,4.0,262101.0,0.0,4.0,428.0,12248.0,0.0,4.0,12191.0,0.0,4.0
133,Illinois,Prokopich; Barbara,4,12864380.0,18.0,5242014,291223.0,0.0,4.0,262101.0,0.0,4.0,428.0,12248.0,0.0,4.0,12191.0,0.0,4.0
134,Illinois,White; Jerry / Scherrer; Phyllis,4,12864380.0,18.0,5242014,291223.0,0.0,4.0,262101.0,0.0,4.0,428.0,12248.0,0.0,4.0,12191.0,0.0,4.0
135,Illinois,Hoefling; Tom / Ellis; Jonathan,3,12864380.0,18.0,5242014,291223.0,0.0,3.0,262101.0,0.0,3.0,428.0,12248.0,0.0,3.0,12191.0,0.0,3.0
136,Illinois,Knill; Dennis,3,12864380.0,18.0,5242014,291223.0,0.0,3.0,262101.0,0.0,3.0,428.0,12248.0,0.0,3.0,12191.0,0.0,3.0
137,Illinois,Tyree; Roy Wayne,3,12864380.0,18.0,5242014,291223.0,0.0,3.0,262101.0,0.0,3.0,428.0,12248.0,0.0,3.0,12191.0,0.0,3.0
138,Illinois,Chehade; Paul,2,12864380.0,18.0,5242014,291223.0,0.0,2.0,262101.0,0.0,2.0,428.0,12248.0,0.0,2.0,12191.0,0.0,2.0
139,Illinois,Chehade; Paul / McAllister; Steve,2,12864380.0,18.0,5242014,291223.0,0.0,2.0,262101.0,0.0,2.0,428.0,12248.0,0.0,2.0,12191.0,0.0,2.0
140,Illinois,Durham; Stephen / Lopez; Christina,2,12864380.0,18.0,5242014,291223.0,0.0,2.0,262101.0,0.0,2.0,428.0,12248.0,0.0,2.0,12191.0,0.0,2.0
141,Illinois,Maxwell; Lynn,2,12864380.0,18.0,5242014,291223.0,0.0,2.0,262101.0,0.0,2.0,428.0,12248.0,0.0,2.0,12191.0,0.0,2.0
142,Illinois,Struck; James T.,2,12864380.0,18.0,5242014,291223.0,0.0,2.0,262101.0,0.0,2.0,428.0,12248.0,0.0,2.0,12191.0,0.0,2.0
143,Illinois,Durham; Stephen,1,12864380.0,18.0,5242014,291223.0,0.0,1.0,262101.0,0.0,1.0,428.0,12248.0,0.0,1.0,12191.0,0.0,1.0
144,Illinois,Ellis; Jonathan,1,12864380.0,18.0,5242014,291223.0,0.0,1.0,262101.0,0.0,1.0,428.0,12248.0,0.0,1.0,12191.0,0.0,1.0
145,Illinois,Frost; Stephen James,1,12864380.0,18.0,5242014,291223.0,0.0,1.0,262101.0,0.0,1.0,428.0,12248.0,0.0,1.0,12191.0,0.0,1.0
146,Indiana,Romney; Mitt,1420543,6501582.0,9.0,2624534,291615.0,4.0,254083.0,238594.0,5.0,227573.0,216.0,12151.0,116.0,11027.0,12040.0,117.0,11863.0
