,STATE,Candidate_Name,Candidate_Votes,Apportionment_pop,Num_Reps_Capped,State_Vote_Total,CapEC_NE_VotePop,CapEC_NE_CanVotes,CapEC_NE_CanRemainder,CapEC_Full_VotePop,CapEC_Full_CanVotes,CapEC_Full_CanRemainder,Num_Reps_Uncapped,UnCapEC_NE_VotePop,UnCapEC_NE_CanVotes,UnCapEC_NE_CanRemainder,UnCapEC_Full_VotePop,UnCapEC_Full_CanVotes,UnCapEC_Full_CanRemainder
23,Arkansas,West; Kanye,4099,2926229.0,4.0,1219069,304768.0,0.0,4099.0,203179.0,0.0,4099.0,97.0,12568.0,0.0,4099.0,12314.0,0.0,4099.0
24,Arkansas,Hawkins; Howie,2980,2926229.0,4.0,1219069,304768.0,0.0,2980.0,203179.0,0.0,2980.0,97.0,12568.0,0.0,2980.0,12314.0,0.0,2980.0
25,Arkansas,Collins; Phil,2812,2926229.0,4.0,1219069,304768.0,0.0,2812.0,203179.0,0.0,2812.0,97.0,12568.0,0.0,2812.0,12314.0,0.0,2812.0
26,Arkansas,Pierce; Brock,2141,2926229.0,4.0,1219069,304768.0,0.0,2141.0,203179.0,0.0,2141.0,97.0,12568.0,0.0,2141.0,12314.0,0.0,2141.0
27,Arkansas,Blankenship; Don,2108,2926229.0,4.0,1219069,304768.0,0.0,2108.0,203179.0,0.0,2108.0,97.0,12568.0,0.0,2108.0,12314.0,0.0,2108.0
28,Arkansas,Carroll; Brian,1713,2926229.0,4.0,1219069,304768.0,0.0,1713.0,203179.0,0.0,1713.0,97.0,12568.0,0.0,1713.0,12314.0,0.0,1713.0
29,Arkansas,Gammon; C. L.,1475,2926229.0,4.0,1219069,304768.0,0.0,1475.0,203179.0,0.0,1475.0,97.0,12568.0,0.0,1475.0,12314.0,0.0,1475.0
30,Arkansas,Myers; John Richard,1372,2926229.0,4.0,1219069,304768.0,0.0,1372.0,203179.0,0.0,1372.0,97.0,12568.0,0.0,1372.0,12314.0,0.0,1372.0
31,Arkansas,La Riva; Gloria,1336,2926229.0,4.0,1219069,304768.0,0.0,1336.0,203179.0,0.0,1336.0,97.0,12568.0,0.0,1336.0,12314.0,0.0,1336.0
32,Arkansas,"""De La Fuente; Roque """"Rocky""""""",1321,2926229.0,4.0,1219069,304768.0,0.0,1321.0,203179.0,0.0,1321.0,97.0,12568.0,0.0,1321.0,12314.0,0.0,1321.0
33,California,Biden; Joseph R.,11110639,37341989.0,53.0,17501380,330215.0,33.0,213544.0,318207.0,34.0,291601.0,1244.0,14069.0,789.0,10198.0,14047.0,790.0,13509.0
34,California,Trump; Donald J.,6006518,37341989.0,53.0,17501380,330215.0,18.0,62648.0,318207.0,18.0,278792.0,1244.0,14069.0,426.0,13124.0,14047.0,427.0,8449.0
35,California,Jorgensen; Jo,187910,37341989.0,53.0,17501380,330215.0,0.0,187910.0,318207.0,0.0,187910.0,1244.0,14069.0,13.0,5013.0,14047.0,13.0,5299.0
36,California,Hawkins; Howie,81032,37341989.0,53.0,17501380,330215.0,0.0,81032.0,318207.0,0.0,81032.0,1244.0,14069.0,5.0,10687.0,14047.0,5.0,10797.0
37,California,"""De La Fuente Guerra; Roque """"Rocky""""""",60162,37341989.0,53.0,17501380,330215.0,0.0,60162.0,318207.0,0.0,60162.0,1244.0,14069.0,4.0,3886.0,14047.0,4.0,3974.0
38,California,La Riva; Gloria,51038,37341989.0,53.0,17501380,330215.0,0.0,51038.0,318207.0,0.0,51038.0,1244.0,14069.0,3.0,8831.0,14047.0,3.0,8897.0
39,California,Carroll; Brian,2605,37341989.0,53.0,17501380,330215.0,0.0,2605.0,318207.0,0.0,2605.0,1244.0,14069.0,0.0,2605.0,14047.0,0.0,2605.0
40,California,Ventura; Jesse,611,37341989.0,53.0,17501380,330215.0,0.0,611.0,318207.0,0.0,611.0,1244.0,14069.0,0.0,611.0,14047.0,0.0,611.0
41,California,Charles; Mark,559,37341989.0,53.0,17501380,330215.0,0.0,559.0,318207.0,0.0,559.0,1244.0,14069.0,0.0,559.0,14047.0,0.0,559.0
42,California,Pierce; Brock,185,37341989.0,53.0,17501380,330215.0,0.0,185.0,318207.0,0.0,185.0,1244.0,14069.0,0.0,185.0,14047.0,0.0,185.0
43,California,Kishore; Joseph,121,37341989.0,53.0,17501380,330215.0,0.0,121.0,318207.0,0.0,121.0,1244.0,14069.0,0.0,121.0,14047.0,0.0,121.0
44,Colorado,Biden; Joseph R.,1804352,5044930.0,7.0,3256980,465283.0,3.0,408503.0,361887.0,4.0,356804.0,168.0,19387.0,93.0,1361.0,19159.0,94.0,3406.0
45,Colorado,Trump; Donald J.,1364607,5044930.0,7.0,3256980,465283.0,2.0,434041.0,361887.0,3.0,278946.0,168.0,19387.0,70.0,7517.0,19159.0,71.0,4318.0
46,Colorado,Jorgensen; Jo,52460,5044930.0,7.0,3256980,465283.0,0.0,52460.0,361887.0,0.0,52460.0,168.0,19387.0,2.0,13686.0,19159.0,2.0,14142.0
47,Colorado,Hawkins; Howie,8986,5044930.0,7.0,3256980,465283.0,0.0,8986.0,361887.0,0.0,8986.0,168.0,19387.0,0.0,8986.0,19159.0,0.0,8986.0
48,Colorado,West; Kanye,8089,5044930.0,7.0,3256980,465283.0,0.0,8089.0,361887.0,0.0,8089.0,168.0,19387.0,0.0,8089.0,19159.0,0.0,8089.0
49,Colorado,Blankenship; Don,5061,5044930.0,7.0,3256980,465283.0,0.0,5061.0,361887.0,0.0,5061.0,168.0,19387.0,0.0,5061.0,19159.0,0.0,5061.0
50,Colorado,Hammons; Bill,2730,5044930.0,7.0,3256980,465283.0,0.0,2730.0,361887.0,0.0,2730.0,168.0,19387.0,0.0,2730.0,19159.0,0.0,2730.0
51,Colorado,Carroll; Brian,2515,5044930.0,7.0,3256980,465283.0,0.0,2515.0,361887.0,0.0,2515.0,168.0,19387.0,0.0,2515.0,19159.0,0.0,2515.0
52,Colorado,Charles; Mark,2011,5044930.0,7.0,3256980,465283.0,0.0,2011.0,361887.0,0.0,2011.0,168.0,19387.0,0.0,2011.0,19159.0,0.0,2011.0
53,Colorado,La Riva; Gloria,1035,5044930.0,7.0,3256980,465283.0,0.0,1035.0,361887.0,0.0,1035.0,168.0,19387.0,0.0,1035.0,19159.0,0.0,1035.0
54,Colorado,Kopitke; Kyle Kenley,762,5044930.0,7.0,3256980,465283.0,0.0,762.0,361887.0,0.0,762.0,168.0,19387.0,0.0,762.0,19159.0,0.0,762.0
55,Colorado,"""De La Fuente; Roque """"Rocky""""""",636,5044930.0,7.0,3256980,465283.0,0.0,636.0,361887.0,0.0,636.0,168.0,19387.0,0.0,636.0,19159.0,0.0,636.0
56,Colorado,McHugh; Joe,614,5044930.0,7.0,3256980,465283.0,0.0,614.0,361887.0,0.0,614.0,168.0,19387.0,0.0,614.0,19159.0,0.0,614.0
57,Colorado,Pierce; Brock,572,5044930.0,7.0,3256980,465283.0,0.0,572.0,361887.0,0.0,572.0,168.0,19387.0,0.0,572.0,19159.0,0.0,572.0
58,Colorado,Collins; Phil,568,5044930.0,7.0,3256980,465283.0,0.0,568.0,361887.0,0.0,568.0,168.0,19387.0,0.0,568.0,19159.0,0.0,568.0
59,Colorado,Jacob-Fambro; Princess Khadijah Maryam,495,5044930.0,7.0,3256980,465283.0,0.0,495.0,361887.0,0.0,495.0,168.0,19387.0,0.0,495.0,19159.0,0.0,495.0
60,Colorado,Hunter; Dario,379,5044930.0,7.0,3256980,465283.0,0.0,379.0,361887.0,0.0,379.0,168.0,19387.0,0.0,379.0,19159.0,0.0,379.0
61,Colorado,Huber; Blake,355,5044930.0,7.0,3256980,465283.0,0.0,355.0,361887.0,0.0,355.0,168.0,19387.0,0.0,355.0,19159.0,0.0,355.0
62,Colorado,Kennedy; Alyson,354,5044930.0,7.0,3256980,465283.0,0.0,354.0,361887.0,0.0,354.0,168.0,19387.0,0.0,354.0,19159.0,0.0,354.0
63,Colorado,Kishore; Joseph,196,5044930.0,7.0,3256980,465283.0,0.0,196.0,361887.0,0.0,196.0,168.0,19387.0,0.0,196.0,19159.0,0.0,196.0
64,Colorado,"""Scott; Jordan """"Cancer""""""",175,5044930.0,7.0,3256980,465283.0,0.0,175.0,361887.0,0.0,175.0,168.0,19387.0,0.0,175.0,19159.0,0.0,175.0
65,Colorado,Hoefling; Tom,24,5044930.0,7.0,3256980,465283.0,0.0,24.0,361887.0,0.0,24.0,168.0,19387.0,0.0,24.0,19159.0,0.0,24.0
66,Colorado,Cella; Todd,4,5044930.0,7.0,3256980,465283.0,0.0,4.0,361887.0,0.0,4.0,168.0,19387.0,0.0,4.0,19159.0,0.0,4.0
67,Connecticut,Biden; Joseph R.; Jr.,1080831,3581628.0,5.0,1823857,364772.0,2.0,351287.0,260551.0,4.0,38627.0,119.0,15327.0,70.0,7941.0,15074.0,71.0,10577.0
68,Connecticut,Trump; Donald J.,714717,3581628.0,5.0,1823857,364772.0,1.0,349945.0,260551.0,2.0,193615.0,119.0,15327.0,46.0,9675.0,15074.0,47.0,6239.0
69,Connecticut,Jorgensen; Jo,20230,3581628.0,5.0,1823857,364772.0,0.0,20230.0,260551.0,0.0,20230.0,119.0,15327.0,1.0,4903.0,15074.0,1.0,5156.0
70,Connecticut,Hawkins; Howie,7538,3581628.0,5.0,1823857,364772.0,0.0,7538.0,260551.0,0.0,7538.0,119.0,15327.0,0.0,7538.0,15074.0,0.0,7538.0
71,Connecticut,West; Kanye,255,3581628.0,5.0,1823857,364772.0,0.0,255.0,260551.0,0.0,255.0,119.0,15327.0,0.0,255.0,15074.0,0.0,255.0
72,Connecticut,Carroll; Brian,219,3581628.0,5.0,1823857,364772.0,0.0,219.0,260551.0,0.0,219.0,119.0,15327.0,0.0,219.0,15074.0,0.0,219.0
73,Connecticut,Simmons; Jade,22,3581628.0,5.0,1823857,364772.0,0.0,22.0,260551.0,0.0,22.0,119.0,15327.0,0.0,22.0,15074.0,0.0,22.0
74,Connecticut,"""De La Fuente; Roque """"Rocky""""""",13,3581628.0,5.0,1823857,364772.0,0.0,13.0,260551.0,0.0,13.0,119.0,15327.0,0.0,13.0,15074.0,0.0,13.0
75,Connecticut,Howard; Shawn,12,3581628.0,5.0,1823857,364772.0,0.0,12.0,260551.0,0.0,12.0,119.0,15327.0,0.0,12.0,15074.0,0.0,12.0
76,Connecticut,Charles; Mark,11,3581628.0,5.0,1823857,364772.0,0.0,11.0,260551.0,0.0,11.0,119.0,15327.0,0.0,11.0,15074.0,0.0,11.0
77,Connecticut,Wells; Kasey,6,3581628.0,5.0,1823857,364772.0,0.0,6.0,260551.0,0.0,6.0,119.0,15327.0,0.0,6.0,15074.0,0.0,6.0
78,Connecticut,Simmons; Mary Ruth Caro,2,3581628.0,5.0,1823857,364772.0,0.0,2.0,260551.0,0.0,2.0,119.0,15327.0,0.0,2.0,15074.0,0.0,2.0
79,Connecticut,Weinstein; Karynn,1,3581628.0,5.0,1823857,364772.0,0.0,1.0,260551.0,0.0,1.0,119.0,15327.0,0.0,1.0,15074.0,0.0,1.0
80,Delaware,Biden; Joseph R.; Jr.,296268,900877.0,1.0,504346,504346.0,0.0,296268.0,168116.0,1.0,128152.0,30.0,16812.0,17.0,10464.0,15761.0,18.0,12570.0
81,Delaware,Trump; Donald J.,200603,900877.0,1.0,504346,504346.0,0.0,200603.0,168116.0,1.0,32487.0,30.0,16812.0,11.0,15671.0,15761.0,12.0,11471.0
82,Delaware,Jorgensen; Jo,5000,900877.0,1.0,504346,504346.0,0.0,5000.0,168116.0,0.0,5000.0,30.0,16812.0,0.0,5000.0,15761.0,0.0,5000.0
83,Delaware,Hawkins; Howie,2139,900877.0,1.0,504346,504346.0,0.0,2139.0,168116.0,0.0,2139.0,30.0,16812.0,0.0,2139.0,15761.0,0.0,2139.0
84,Delaware,West; Kanye,169,900877.0,1.0,504346,504346.0,0.0,169.0,168116.0,0.0,169.0,30.0,16812.0,0.0,169.0,15761.0,0.0,169.0
85,Delaware,Carroll; Brian,87,900877.0,1.0,504346,504346.0,0.0,87.0,168116.0,0.0,87.0,30.0,16812.0,0.0,87.0,15761.0,0.0,87.0
86,Delaware,Simmons; Jade,28,900877.0,1.0,504346,504346.0,0.0,28.0,168116.0,0.0,28.0,30.0,16812.0,0.0,28.0,15761.0,0.0,28.0
87,Delaware,La Riva; Gloria,14,900877.0,1.0,504346,504346.0,0.0,14.0,168116.0,0.0,14.0,30.0,16812.0,0.0,14.0,15761.0,0.0,14.0
88,Delaware,Charles; Mark,8,900877.0,1.0,504346,504346.0,0.0,8.0,168116.0,0.0,8.0,30.0,16812.0,0.0,8.0,15761.0,0.0,8.0
89,Delaware,Bellar; Barbara,7,900877.0,1.0,504346,504346.0,0.0,7.0,168116.0,0.0,7.0,30.0,16812.0,0.0,7.0,15761.0,0.0,7.0
90,Delaware,Pierce; Brock,5,900877.0,1.0,504346,504346.0,0.0,5.0,168116.0,0.0,5.0,30.0,16812.0,0.0,5.0,15761.0,0.0,5.0
91,Delaware,Howard; Shawn,4,900877.0,1.0,504346,504346.0,0.0,4.0,168116.0,0.0,4.0,30.0,16812.0,0.0,4.0,15761.0,0.0,4.0
92,Delaware,Ball; Dennis Andrew,3,900877.0,1.0,504346,504346.0,0.0,3.0,168116.0,0.0,3.0,30.0,16812.0,0.0,3.0,15761.0,0.0,3.0
93,Delaware,Cella; Todd,2,900877.0,1.0,504346,504346.0,0.0,2.0,168116.0,0.0,2.0,30.0,16812.0,0.0,2.0,15761.0,0.0,2.0
94,Delaware,Jacob-Fambro; Princess Khadijah Maryam,2,900877.0,1.0,504346,504346.0,0.0,2.0,168116.0,0.0,2.0,30.0,16812.0,0.0,2.0,15761.0,0.0,2.0
95,Delaware,Williams; Mitchell,2,900877.0,1.0,504346,504346.0,0.0,2.0,168116.0,0.0,2.0,30.0,16812.0,0.0,2.0,15761.0,0.0,2.0
96,Delaware,Boddie; President,1,900877.0,1.0,504346,504346.0,0.0,1.0,168116.0,0.0,1.0,30.0,16812.0,0.0,1.0,15761.0,0.0,1.0
97,Delaware,Gibson; Kathryn,1,900877.0,1.0,504346,504346.0,0.0,1.0,168116.0,0.0,1.0,30.0,16812.0,0.0,1.0,15761.0,0.0,1.0
98,Delaware,Hoefling; Tom,1,900877.0,1.0,504346,504346.0,0.0,1.0,168116.0,0.0,1.0,30.0,16812.0,0.0,1.0,15761.0,0.0,1.0
99,Delaware,Rouse; Deborah,1,900877.0,1.0,504346,504346.0,0.0,1.0,168116.0,0.0,1.0,30.0,16812.0,0.0,1.0,15761.0,0.0,1.0
100,Delaware,Wells; Kasey,1,900877.0,1.0,504346,504346.0,0.0,1.0,168116.0,0.0,1.0,30.0,16812.0,0.0,1.0,15761.0,0.0,1.0
101,District of Columbia,Biden; Joseph R.,317323,,1.0,344356,344356.0,0.0,317323.0,114786.0,2.0,87751.0,18.0,19131.0,16.0,11227.0,17218.0,18.0,7399.0
102,District of Columbia,Trump; Donald J.,18586,,1.0,344356,344356.0,0.0,18586.0,114786.0,0.0,18586.0,18.0,19131.0,0.0,18586.0,17218.0,1.0,1368.0
103,District of Columbia,Scattered,3137,,1.0,344356,344356.0,0.0,3137.0,114786.0,0.0,3137.0,18.0,19131.0,0.0,3137.0,17218.0,0.0,3137.0
104,District of Columbia,Jorgensen; Jo,2036,,1.0,344356,344356.0,0.0,2036.0,114786.0,0.0,2036.0,18.0,19131.0,0.0,2036.0,17218.0,0.0,2036.0
105,District of Columbia,Hawkins; Howie,1726,,1.0,344356,344356.0,0.0,1726.0,114786.0,0.0,1726.0,18.0,19131.0,0.0,1726.0,17218.0,0.0,1726.0
106,District of Columbia,La Riva; Gloria,855,,1.0,344356,344356.0,0.0,855.0,114786.0,0.0,855.0,18.0,19131.0,0.0,855.0,17218.0,0.0,855.0
107,District of Columbia,Pierce; Brock,693,,1.0,344356,344356.0,0.0,693.0,114786.0,0.0,693.0,18.0,19131.0,0.0,693.0,17218.0,0.0,693.0
108,Florida,Trump; Donald J.,5668731,18900773.0,27.0,11067456,409906.0,13.0,339953.0,381637.0,14.0,325813.0,630.0,17568.0,322.0,11835.0,17512.0,323.0,12355.0
109,Florida,Biden; Joseph R.; Jr.,5297045,18900773.0,27.0,11067456,409906.0,12.0,378173.0,381637.0,13.0,335764.0,630.0,17568.0,301.0,9077.0,17512.0,302.0,8421.0
110,Florida,Jorgensen; Jo,70324,18900773.0,27.0,11067456,409906.0,0.0,70324.0,381637.0,0.0,70324.0,630.0,17568.0,4.0,52.0,17512.0,4.0,276.0
111,Florida,Hawkins; Howie,14721,18900773.0,27.0,11067456,409906.0,0.0,14721.0,381637.0,0.0,14721.0,630.0,17568.0,0.0,14721.0,17512.0,0.0,14721.0
112,Florida,"""De La Fuente; Roque """"Rocky""""""",5966,18900773.0,27.0,11067456,409906.0,0.0,5966.0,381637.0,0.0,5966.0,630.0,17568.0,0.0,5966.0,17512.0,0.0,5966.0
113,Florida,La Riva; Gloria,5712,18900773.0,27.0,11067456,409906.0,0.0,5712.0,381637.0,0.0,5712.0,630.0,17568.0,0.0,5712.0,17512.0,0.0,5712.0
114,Florida,Blankenship; Don,3902,18900773.0,27.0,11067456,409906.0,0.0,3902.0,381637.0,0.0,3902.0,630.0,17568.0,0.0,3902.0,17512.0,0.0,3902.0
115,Florida,Carroll; Brian,854,18900773.0,27.0,11067456,409906.0,0.0,854.0,381637.0,0.0,854.0,630.0,17568.0,0.0,854.0,17512.0,0.0,854.0
116,Florida,Simmons; Jade,181,18900773.0,27.0,11067456,409906.0,0.0,181.0,381637.0,0.0,181.0,630.0,17568.0,0.0,181.0,17512.0,0.0,181.0
117,Florida,Howard; Shawn,9,18900773.0,27.0,11067456,409906.0,0.0,9.0,381637.0,0.0,9.0,630.0,17568.0,0.0,9.0,17512.0,0.0,9.0
118,Florida,Wells; Kasey,8,18900773.0,27.0,11067456,409906.0,0.0,8.0,381637.0,0.0,8.0,630.0,17568.0,0.0,8.0,17512.0,0.0,8.0
119,Florida,Walls-Windhauser; Angela Marie,2,18900773.0,27.0,11067456,409906.0,0.0,2.0,381637.0,0.0,2.0,630.0,17568.0,0.0,2.0,17512.0,0.0,2.0
120,Florida,Laboch; Michael A.,1,18900773.0,27.0,11067456,409906.0,0.0,1.0,381637.0,0.0,1.0,630.0,17568.0,0.0,1.0,17512.0,0.0,1.0
121,Georgia,Biden; Joseph R.,2473633,9727566.0,14.0,4999960,357140.0,6.0,330793.0,312498.0,7.0,286147.0,324.0,15432.0,160.0,4513.0,15338.0,161.0,4215.0
122,Georgia,Trump; Donald J.,2461854,9727566.0,14.0,4999960,357140.0,6.0,319014.0,312498.0,7.0,274368.0,324.0,15432.0,159.0,8166.0,15338.0,160.0,7774.0
123,Georgia,Jorgensen; Jo,62229,9727566.0,14.0,4999960,357140.0,0.0,62229.0,312498.0,0.0,62229.0,324.0,15432.0,4.0,501.0,15338.0,4.0,877.0
124,Georgia,Hawkins; Howie,1013,9727566.0,14.0,4999960,357140.0,0.0,1013.0,312498.0,0.0,1013.0,324.0,15432.0,0.0,1013.0,15338.0,0.0,1013.0
125,Georgia,Carroll; Brian,701,9727566.0,14.0,4999960,357140.0,0.0,701.0,312498.0,0.0,701.0,324.0,15432.0,0.0,701.0,15338.0,0.0,701.0
126,Georgia,Simmons; Jade,181,9727566.0,14.0,4999960,357140.0,0.0,181.0,312498.0,0.0,181.0,324.0,15432.0,0.0,181.0,15338.0,0.0,181.0
127,Georgia,La Riva; Gloria,159,9727566.0,14.0,4999960,357140.0,0.0,159.0,312498.0,0.0,159.0,324.0,15432.0,0.0,159.0,15338.0,0.0,159.0
128,Georgia,Charles; Mark,65,9727566.0,14.0,4999960,357140.0,0.0,65.0,312498.0,0.0,65.0,324.0,15432.0,0.0,65.0,15338.0,0.0,65.0
129,Georgia,Blankenship; Don,61,9727566.0,14.0,4999960,357140.0,0.0,61.0,312498.0,0.0,61.0,324.0,15432.0,0.0,61.0,15338.0,0.0,61.0
130,Georgia,Collins; Loren,11,9727566.0,14.0,4999960,357140.0,0.0,11.0,312498.0,0.0,11.0,324.0,15432.0,0.0,11.0,15338.0,0.0,11.0
131,Georgia,Bellar; Barbara,10,9727566.0,14.0,4999960,357140.0,0.0,10.0,312498.0,0.0,10.0,324.0,15432.0,0.0,10.0,15338.0,0.0,10.0
132,Georgia,Boddie; President R19,8,9727566.0,14.0,4999960,357140.0,0.0,8.0,312498.0,0.0,8.0,324.0,15432.0,0.0,8.0,15338.0,0.0,8.0
133,Georgia,Sherrill; Peter,8,9727566.0,14.0,4999960,357140.0,0.0,8.0,312498.0,0.0,8.0,324.0,15432.0,0.0,8.0,15338.0,0.0,8.0
134,Georgia,Jacob-Fambro; Princess,7,9727566.0,14.0,4999960,357140.0,0.0,7.0,312498.0,0.0,7.0,324.0,15432.0,0.0,7.0,15338.0,0.0,7.0
135,Georgia,Byrne; David,6,9727566.0,14.0,4999960,357140.0,0.0,6.0,312498.0,0.0,6.0,324.0,15432.0,0.0,6.0,15338.0,0.0,6.0
136,Georgia,Wells; Kasey,6,9727566.0,14.0,4999960,357140.0,0.0,6.0,312498.0,0.0,6.0,324.0,15432.0,0.0,6.0,15338.0,0.0,6.0
137,Georgia,Howard; Shawn,5,9727566.0,14.0,4999960,357140.0,0.0,5.0,312498.0,0.0,5.0,324.0,15432.0,0.0,5.0,15338.0,0.0,5.0
138,Georgia,Gibson; Kathryn,2,9727566.0,14.0,4999960,357140.0,0.0,2.0,312498.0,0.0,2.0,324.0,15432.0,0.0,2.0,15338.0,0.0,2.0
139,Georgia,Rouse; Deborah,1,9727566.0,14.0,4999960,357140.0,0.0,1.0,312498.0,0.0,1.0,324.0,15432.0,0.0,1.0,15338.0,0.0,1.0
140,Hawaii,Biden; Joseph R.,366130,1366862.0,2.0,574469,287235.0,1.0,78895.0,143618.0,2.0,78894.0,45.0,12766.0,28.0,8682.0,12223.0,29.0,11663.0
141,Hawaii,Trump; Donald J.,196864,1366862.0,2.0,574469,287235.0,0.0,196864.0,143618.0,1.0,53246.0,45.0,12766.0,15.0,5374.0,12223.0,16.0,1296.0
142,Hawaii,Jorgensen; Jo,5539,1366862.0,2.0,574469,287235.0,0.0,5539.0,143618.0,0.0,5539.0,45.0,12766.0,0.0,5539.0,12223.0,0.0,5539.0
143,Hawaii,Hawkins; Howie,3822,1366862.0,2.0,574469,287235.0,0.0,3822.0,143618.0,0.0,3822.0,45.0,12766.0,0.0,3822.0,12223.0,0.0,3822.0
144,Hawaii,Pierce; Brock J.,1183,1366862.0,2.0,574469,287235.0,0.0,1183.0,143618.0,0.0,1183.0,45.0,12766.0,0.0,1183.0,12223.0,0.0,1183.0
145,Hawaii,Blankenship; Don,931,1366862.0,2.0,574469,287235.0,0.0,931.0,143618.0,0.0,931.0,45.0,12766.0,0.0,931.0,12223.0,0.0,931.0
146,Idaho,Trump; Donald J.,554119,1573499.0,2.0,867934,433967.0,1.0,120152.0,216984.0,2.0,120151.0,52.0,16692.0,33.0,3283.0,16073.0,34.0,7637.0
