,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Capped_Num_State_EC_Votes,UnCapped_Num_State_EC_Votes,Capped_EC_Standard,Capped_EC_NE_Candidate_Vote,Capped_EC_Full_Candidate_Vote,UnCapped_EC_Standard,UnCapped_EC_NE_Candidate_Vote,UnCapped_EC_Full_Candidate_Vote
0,Alabama,P80003353,Romney; Mitt,1255925,9.0,162.0,9.0,6.0,5.0,162.0,99.0,98.0
1,Alabama,P80003338,Obama; Barack,795696,9.0,162.0,0.0,3.0,4.0,0.0,62.0,62.0
2,Alabama,P20002671,Johnson; Gary,12328,9.0,162.0,0.0,0.0,0.0,0.0,1.0,1.0
3,Alabama,n/a,Scattered,4011,9.0,162.0,0.0,0.0,0.0,0.0,0.0,1.0
4,Alabama,P20003984,Stein; Jill,3397,9.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Alabama,P20004685,Goode; Virgil H.; Jr.,2981,9.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Alaska,P80003353,Romney; Mitt,164676,3.0,26.0,3.0,3.0,2.0,26.0,15.0,14.0
7,Alaska,P80003338,Obama; Barack,122640,3.0,26.0,0.0,0.0,1.0,0.0,10.0,11.0
8,Alaska,P20002671,Johnson; Gary,7392,3.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0
9,Alaska,P20003984,Stein; Jill,2917,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Alaska,n/a,Scattered,2870,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Arizona,P80003353,Romney; Mitt,1233654,11.0,215.0,11.0,7.0,6.0,215.0,116.0,115.0
12,Arizona,P80003338,Obama; Barack,1025232,11.0,215.0,0.0,4.0,5.0,0.0,95.0,96.0
13,Arizona,P20002671,Johnson; Gary,32100,11.0,215.0,0.0,0.0,0.0,0.0,3.0,3.0
14,Arizona,P20003984,Stein; Jill,7816,11.0,215.0,0.0,0.0,0.0,0.0,1.0,1.0
15,Arizona,P20004685,Goode; Virgil,289,11.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Arizona,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",119,11.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Arizona,P20003208,Reed; Jill,17,11.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Arizona,P20005245,Christensen; Will,14,11.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Arizona,P20002218,Knill; Dennis,7,11.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Arizona,P20002630,"""""""Tittle; Sheila """"""""Samm""""""""""""""",6,11.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Arkansas,P80003353,Romney; Mitt,647744,6.0,99.0,6.0,4.0,4.0,99.0,61.0,60.0
22,Arkansas,P80003338,Obama; Barack,394409,6.0,99.0,0.0,2.0,2.0,0.0,36.0,37.0
23,Arkansas,P20002671,Johnson; Gary,16276,6.0,99.0,0.0,0.0,0.0,0.0,1.0,1.0
24,Arkansas,P20003984,Stein; Jill,9305,6.0,99.0,0.0,0.0,0.0,0.0,1.0,1.0
25,Arkansas,P20004636,Lindsay; Peta,1734,6.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
26,California,P80003338,Obama; Barack,7854285,55.0,1246.0,55.0,34.0,33.0,1246.0,751.0,751.0
27,California,P80003353,Romney; Mitt,4839958,55.0,1246.0,0.0,20.0,21.0,0.0,462.0,462.0
28,California,P20002671,Johnson; Gary,143221,55.0,1246.0,0.0,1.0,1.0,0.0,14.0,14.0
29,California,P20003984,Stein; Jill,85638,55.0,1246.0,0.0,0.0,0.0,0.0,8.0,8.0
30,California,P20002804,Barr; Roseanne,53824,55.0,1246.0,0.0,0.0,0.0,0.0,5.0,5.0
31,California,P20005260,Hoefling; Thomas,38372,55.0,1246.0,0.0,0.0,0.0,0.0,4.0,4.0
32,California,P80000748,Paul; Ron,21461,55.0,1246.0,0.0,0.0,0.0,0.0,2.0,2.0
33,California,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",992,55.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0
34,California,P20004685,Goode; Virgil,503,55.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0
35,California,P20003968,Alexander; Stewart,82,55.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0
36,California,P20004677,White; Jerry,79,55.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0
37,California,P60004454,Harris; James,72,55.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0
38,California,P20004651,Durham; Stephen,54,55.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0
39,California,P20002630,"""""""Tittle; Sheila """"""""Samm""""""""""""""",6,55.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Colorado,P80003338,Obama; Barack,1323102,9.0,170.0,9.0,6.0,5.0,170.0,89.0,88.0
41,Colorado,P80003353,Romney; Mitt,1185243,9.0,170.0,0.0,3.0,4.0,0.0,78.0,79.0
42,Colorado,P20002671,Johnson; Gary,35545,9.0,170.0,0.0,0.0,0.0,0.0,2.0,2.0
43,Colorado,P20003984,Stein; Jill,7508,9.0,170.0,0.0,0.0,0.0,0.0,1.0,1.0
44,Colorado,P20004685,Goode; Virgil H.; Jr.,6234,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Colorado,P20002804,Barr; Roseanne,5059,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Colorado,P20003208,Reed; Jill,2589,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Colorado,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",1260,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Colorado,P20002630,"""""""Tittle; Sheila """"""""Samm""""""""""""""",792,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Colorado,P20005260,Hoefling; Tom,679,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Colorado,P80005572,La Riva; Gloria,317,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Colorado,P20003968,Alexander; Stewart,308,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Colorado,P20004693,Miller; Merlin,266,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Colorado,P80005655,Stevens; Thomas Robert,235,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Colorado,P60004454,Harris; James,192,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Colorado,P20004677,White; Jerry,189,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Colorado,P20002424,Terry; Randall,4,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Connecticut,P80003338,Obama; Barack,905083,7.0,121.0,7.0,5.0,4.0,121.0,71.0,70.0
58,Connecticut,P80003353,Romney; Mitt,634892,7.0,121.0,0.0,2.0,3.0,0.0,49.0,49.0
59,Connecticut,P20002671,Johnson; Gary,12580,7.0,121.0,0.0,0.0,0.0,0.0,1.0,1.0
60,Connecticut,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",5487,7.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0
61,Connecticut,P20003984,Stein; Jill,863,7.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Connecticut,P20005260,Hoefling; Tom,25,7.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Connecticut,n/a,Warner; Gerald,19,7.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Connecticut,P60004454,Harris; James E.,5,7.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Connecticut,n/a,Sizemore; Raymond,5,7.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Connecticut,P20004651,Durham; Stephen,1,7.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Delaware,P80003338,Obama; Barack,242584,3.0,32.0,3.0,3.0,2.0,32.0,20.0,19.0
68,Delaware,P80003353,Romney; Mitt,165484,3.0,32.0,0.0,0.0,1.0,0.0,12.0,13.0
69,Delaware,P20002671,Johnson; Gary,3882,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Delaware,P20003984,Stein; Jill,1940,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Delaware,P20004685,Goode; Virgil,23,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Delaware,P20005260,Hoefling; Tom,7,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Delaware,P20003208,Reed; Jill,1,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
74,District of Columbia,P80003338,Obama; Barack,267070,3.0,20.0,3.0,3.0,3.0,20.0,19.0,18.0
75,District of Columbia,P80003353,Romney; Mitt,21381,3.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0
76,District of Columbia,P20003984,Stein; Jill,2458,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
77,District of Columbia,P20002671,Johnson; Gary,2083,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
78,District of Columbia,n/a,Scattered,772,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Florida,P80003338,Obama; Barack,4237756,29.0,632.0,29.0,16.0,15.0,632.0,317.0,316.0
80,Florida,P80003353,Romney; Mitt,4163447,29.0,632.0,0.0,13.0,14.0,0.0,310.0,311.0
81,Florida,P20002671,Johnson; Gary,44726,29.0,632.0,0.0,0.0,0.0,0.0,3.0,3.0
82,Florida,P20003984,Stein; Jill,8947,29.0,632.0,0.0,0.0,0.0,0.0,1.0,1.0
83,Florida,P20002804,Barr; Roseanne,8154,29.0,632.0,0.0,0.0,0.0,0.0,1.0,1.0
84,Florida,P80005655,Stevens; Thomas Robert,3856,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Florida,P20004685,Goode; Virgil H.; Jr.,2607,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Florida,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",1754,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Florida,P20005260,Hoefling; Tom,946,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Florida,P20002697,Barnett; Andre,820,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Florida,P20003968,Alexander; Stewart,799,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Florida,P20004636,Lindsay; Peta,322,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Florida,P20003208,Reed; Jill,36,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Florida,P20005252,Duncan; Richard,3,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Florida,P20004651,Durham; Stephen G.,3,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Florida,P20002648,Magee; Erin Kent,2,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Florida,n/a,Coniglio; Andrew Charles,1,29.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Georgia,P80003353,Romney; Mitt,2078688,16.0,326.0,16.0,10.0,9.0,326.0,175.0,174.0
97,Georgia,P80003338,Obama; Barack,1773827,16.0,326.0,0.0,6.0,7.0,0.0,147.0,148.0
98,Georgia,P20002671,Johnson; Gary,45324,16.0,326.0,0.0,0.0,0.0,0.0,4.0,4.0
99,Georgia,P20003984,Stein; Jill,1516,16.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Georgia,P20004685,Goode; Virgil,432,16.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Georgia,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",154,16.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Georgia,P20002903,Hykes; Darrell,55,16.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Georgia,n/a,Reid; Jill,30,16.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Georgia,P60004454,Harris; James,21,16.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Georgia,n/a,Byrne; David C.,2,16.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Georgia,P20002648,Magee; Erin Kent,1,16.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Hawaii,P80003338,Obama; Barack,306658,4.0,47.0,4.0,3.0,3.0,47.0,34.0,33.0
108,Hawaii,P80003353,Romney; Mitt,121015,4.0,47.0,0.0,1.0,1.0,0.0,13.0,13.0
109,Hawaii,P20002671,Johnson; Gary,3840,4.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0
110,Hawaii,P20003984,Stein; Jill,3184,4.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Idaho,P80003353,Romney; Mitt,420911,4.0,54.0,4.0,3.0,3.0,54.0,36.0,35.0
112,Idaho,P80003338,Obama; Barack,212787,4.0,54.0,0.0,1.0,1.0,0.0,17.0,18.0
113,Idaho,P20002671,Johnson; Gary,9453,4.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0
114,Idaho,P20003984,Stein; Jill,4402,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Idaho,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",2499,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Idaho,P20004685,Goode; Virgil H.,2222,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Illinois,P80003338,Obama; Barack,3019512,20.0,430.0,20.0,13.0,12.0,430.0,249.0,248.0
118,Illinois,P80003353,Romney; Mitt,2135216,20.0,430.0,0.0,7.0,8.0,0.0,174.0,175.0
119,Illinois,P20002671,Johnson; Gary,56229,20.0,430.0,0.0,0.0,0.0,0.0,5.0,5.0
120,Illinois,P20003984,Stein; Jill,30222,20.0,430.0,0.0,0.0,0.0,0.0,2.0,2.0
121,Illinois,P20004685,Goode; Virgil / Clymer; Jim,233,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Illinois,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",185,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Illinois,P20004685,Goode; Virgil,182,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Illinois,P20003208,Reed; Jill,121,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Illinois,P20005260,Hoefling; Tom,22,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Illinois,P20004974,Hawkins; Michael,16,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Illinois,n/a,Cary; Tom,14,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Illinois,P20003208,Reed; Jill / Cary; Tom,10,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Illinois,P20004677,White; Jerry,8,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Illinois,P20003836,Roth; Cecil,5,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Illinois,n/a,Scherrer; Phyllis,5,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Illinois,n/a,Clymer; Jim,4,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Illinois,n/a,Prokopich; Barbara,4,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Illinois,P20004677,White; Jerry / Scherrer; Phyllis,4,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Illinois,P20005260,Hoefling; Tom / Ellis; Jonathan,3,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Illinois,P20002218,Knill; Dennis,3,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Illinois,n/a,Tyree; Roy Wayne,3,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Illinois,P20002580,Chehade; Paul,2,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Illinois,P20002580,Chehade; Paul / McAllister; Steve,2,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Illinois,P20004651,Durham; Stephen / Lopez; Christina,2,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Illinois,n/a,Maxwell; Lynn,2,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Illinois,n/a,Struck; James T.,2,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Illinois,P20004651,Durham; Stephen,1,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Illinois,n/a,Ellis; Jonathan,1,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Illinois,n/a,Frost; Stephen James,1,20.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Indiana,P80003353,Romney; Mitt,1420543,11.0,218.0,11.0,7.0,6.0,218.0,119.0,118.0
147,Indiana,P80003338,Obama; Barack,1152887,11.0,218.0,0.0,4.0,5.0,0.0,95.0,96.0
148,Indiana,P20002671,Johnson; Gary,50111,11.0,218.0,0.0,0.0,0.0,0.0,4.0,4.0
149,Indiana,P20003984,Stein; Jill,625,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Indiana,P20004685,Goode; Virgil H.; Jr.,290,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Indiana,P20005260,Hoefling; Tom,35,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Indiana,P20003968,Alexander; Stewart,17,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Indiana,P20003208,Reed; Jill,8,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Indiana,P20002424,Terry; Randall A.,8,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Indiana,P20002218,Knill; Dennis,7,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Indiana,P20002499,Dummett; John A.; Jr.,2,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Indiana,P20004669,Lopez; Christina,1,11.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Iowa,P80003338,Obama; Barack,822544,6.0,103.0,6.0,4.0,3.0,103.0,55.0,54.0
159,Iowa,P80003353,Romney; Mitt,730617,6.0,103.0,0.0,2.0,3.0,0.0,47.0,48.0
160,Iowa,P20002671,Johnson; Gary,12926,6.0,103.0,0.0,0.0,0.0,0.0,1.0,1.0
161,Iowa,n/a,Scattered,7442,6.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Iowa,P20003984,Stein; Jill,3769,6.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Iowa,P20004685,Goode; Virgil,3038,6.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Iowa,P20005278,Litzel; Jerry,1027,6.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Iowa,P60004454,Harris; James,445,6.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Iowa,P80005572,La Riva; Gloria,372,6.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Kansas,P80003353,Romney; Mitt,692634,6.0,97.0,6.0,4.0,4.0,97.0,59.0,58.0
168,Kansas,P80003338,Obama; Barack,440726,6.0,97.0,0.0,2.0,2.0,0.0,36.0,37.0
169,Kansas,P20002671,Johnson; Gary,20456,6.0,97.0,0.0,0.0,0.0,0.0,2.0,2.0
170,Kansas,P80005499,Baldwin; Chuck,5017,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Kansas,P20003984,Stein; Jill E.,714,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Kansas,P20004685,Goode; Virgil,187,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Kansas,P20004263,"""""""Anderson; Ross """"""""Rocky"""""""" C.""""""",95,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Kansas,P20002804,Barr; Roseanne C.,58,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Kansas,n/a,Bush; Kent W.,48,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Kansas,P20002697,Barnett; Andre,19,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Kansas,P20005260,Hoefling; Tom,12,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Kansas,P20003208,Reed; Jill A.,4,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Kansas,P20005245,Christensen; Will,1,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Kentucky,P80003353,Romney; Mitt,1087190,8.0,147.0,8.0,6.0,5.0,147.0,90.0,89.0
181,Kentucky,P80003338,Obama; Barack,679370,8.0,147.0,0.0,2.0,3.0,0.0,55.0,56.0
182,Kentucky,P20002671,Johnson; Gary,17063,8.0,147.0,0.0,0.0,0.0,0.0,1.0,1.0
183,Kentucky,P20002424,Terry; Randall A.,6872,8.0,147.0,0.0,0.0,0.0,0.0,1.0,1.0
184,Kentucky,P20003984,Stein; Jill,6337,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Kentucky,P20004685,Goode; Virgil,245,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Kentucky,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",60,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Kentucky,P20005252,Duncan; Richard,37,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Kentucky,P20005260,Hoefling; Tom,30,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Kentucky,P20004677,White; Jerry,4,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Kentucky,P20004651,Durham; Stephen,2,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Kentucky,n/a,House; Louis Todd,1,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Kentucky,P20002218,Knill; Dennis,1,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Louisiana,P80003353,Romney; Mitt,1152262,8.0,153.0,8.0,6.0,5.0,153.0,89.0,89.0
194,Louisiana,P80003338,Obama; Barack,809141,8.0,153.0,0.0,2.0,3.0,0.0,61.0,62.0
195,Louisiana,P20002671,Johnson; Gary,18157,8.0,153.0,0.0,0.0,0.0,0.0,2.0,1.0
196,Louisiana,P20003984,Stein; Jill,6978,8.0,153.0,0.0,0.0,0.0,0.0,1.0,1.0
197,Louisiana,P20004685,Goode; Virgil,2508,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Louisiana,P20002630,Tittle; Sheila,1767,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Louisiana,P20004263,Anderson; Ross,1368,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Louisiana,P20004636,Lindsay; Peta,622,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Louisiana,P20000089,Fellure; Jack,518,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Louisiana,P60004454,Harris; James,389,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Louisiana,P20004677,White; Jerry,355,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Maine,P80003338,Obama; Barack,401306,4.0,46.0,4.0,3.0,2.0,46.0,27.0,26.0
205,Maine,P80003353,Romney; Mitt,292276,4.0,46.0,0.0,1.0,2.0,0.0,18.0,19.0
206,Maine,P20002671,Johnson; Gary E.,9352,4.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0
207,Maine,P20003984,Stein; Jill,8119,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Maine,P80000748,Paul; Ronald E.,2035,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Maine,P20004263,Anderson; Ross C.,62,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Maine,P20003208,Reed; Jill Ann,30,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Maryland,P80003338,Obama; Barack,1677844,10.0,194.0,10.0,7.0,6.0,194.0,121.0,120.0
212,Maryland,P80003353,Romney; Mitt,971869,10.0,194.0,0.0,3.0,4.0,0.0,69.0,70.0
213,Maryland,P20002671,Johnson; Gary,30195,10.0,194.0,0.0,0.0,0.0,0.0,2.0,2.0
214,Maryland,P20003984,Stein; Jill,17110,10.0,194.0,0.0,0.0,0.0,0.0,1.0,1.0
215,Maryland,n/a,Other,8788,10.0,194.0,0.0,0.0,0.0,0.0,1.0,1.0
216,Maryland,P20005146,Claus; Santa,625,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Maryland,P20004685,Goode; Virgil,418,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Maryland,P20004263,"""""""Anderson; Ross C. """"""""Rocky""""""""""""""",204,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Maryland,P20002804,Barr; Roseanne,64,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Maryland,n/a,Clymer; James,35,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Maryland,P20004693,Miller; Merlin,26,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Maryland,P20002697,Barnett; Andre,19,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Maryland,P20004651,Durham; Stephen,19,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Maryland,P20004750,Briscoe; Tiffany Renee,18,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Maryland,n/a,Lydick; Matthew,18,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Maryland,P20005252,Duncan; Richard,15,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Maryland,P20002580,Chehade; Paul,13,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Maryland,n/a,Dickson; Fred Donald; Jr.,8,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Maryland,P20003869,Crosby; David M.,7,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Maryland,P20002903,Hykes; Darrell,7,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
