,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Capped_Num_State_EC_Votes,UnCapped_Num_State_EC_Votes,Capped_EC_Standard,Capped_EC_NE_Candidate_Vote,Capped_EC_Full_Candidate_Vote,UnCapped_EC_Standard,UnCapped_EC_NE_Candidate_Vote,UnCapped_EC_Full_Candidate_Vote
230,Kentucky,P20005260,Hoefling; Tom,20,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Kentucky,P00017202,Boddie; President R19,7,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Kentucky,P00011189,Howard; Shawn,9,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Kentucky,n/a,Stevens; Timothy Allen,1,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Kentucky,P00007864,Wells; Kasey,1,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Louisiana,P80001571,Trump; Donald J.,1255776,8.0,153.0,8.0,6.0,5.0,153.0,90.0,90.0
236,Louisiana,P80000722,Biden; Joseph R.,856034,8.0,153.0,0.0,2.0,3.0,0.0,60.0,61.0
237,Louisiana,P00013524,Jorgensen; Jo,21645,8.0,153.0,0.0,0.0,0.0,0.0,2.0,2.0
238,Louisiana,P00016741,West; Kanye,4897,8.0,153.0,0.0,0.0,0.0,0.0,1.0,0.0
239,Louisiana,P00013771,Carroll; Brian,2497,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Louisiana,P00015537,Simmons; Jade,1626,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Louisiana,P00017202,Boddie; R.,1125,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Louisiana,P80005572,La Riva; Gloria,987,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Louisiana,P00014209,Blankenship; Don,860,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Louisiana,P00016550,Pierce; Brock,749,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Louisiana,P20005260,Hoefling; Tom,668,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Louisiana,n/a,Hammons; Bill,662,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Louisiana,P80005473,Kennedy; Alyson,536,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Maine,P80000722,Biden; Joseph R.,435072,4.0,46.0,4.0,3.0,2.0,46.0,25.0,24.0
249,Maine,P80001571,Trump; Donald J.,360737,4.0,46.0,0.0,1.0,2.0,0.0,19.0,20.0
250,Maine,P00013524,Jorgensen; Jo,14152,4.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0
251,Maine,P00012211,Hawkins; Howard,8230,4.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0
252,Maine,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",1183,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Maine,n/a,Scattered,87,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Maryland,P80000722,Biden; Joe,1985023,10.0,194.0,10.0,7.0,7.0,194.0,128.0,127.0
255,Maryland,P80001571,Trump; Donald J.,976414,10.0,194.0,0.0,3.0,3.0,0.0,62.0,62.0
256,Maryland,P00013524,Jorgensen; Jo,33488,10.0,194.0,0.0,0.0,0.0,0.0,2.0,2.0
257,Maryland,n/a,Scattered,18045,10.0,194.0,0.0,0.0,0.0,0.0,1.0,1.0
258,Maryland,P00012211,Hawkins; Howie Gresham,15799,10.0,194.0,0.0,0.0,0.0,0.0,1.0,1.0
259,Maryland,P00013706,Segal; Jerome M.,5884,10.0,194.0,0.0,0.0,0.0,0.0,0.0,1.0
260,Maryland,P00016741,West; Kanye,1117,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Maryland,P00013771,Carroll; Brian,795,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Maryland,P00015537,Simmons; Jade,131,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Maryland,P80005572,La Riva; Gloria,125,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Maryland,n/a,Raley; Albert,32,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Maryland,P00012039,Charles; Mark,30,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Maryland,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",26,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Maryland,P00012799,Bellar; Barbara,23,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Maryland,P00011189,Howard; Shawn,20,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Maryland,P00016550,Pierce; Brock,16,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Maryland,n/a,Cella; Todd,11,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Maryland,P20005260,Hoefling; Tom,11,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Maryland,P00014522,Collins; Phil,10,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Maryland,n/a,Ball; Dennis Andrew,8,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Maryland,P00005207,Rouse; Deborah,6,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Maryland,P00007864,Wells; Kasey,5,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Maryland,P00017202,Boddie; President,4,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Maryland,n/a,Schwalb; Benjamin,3,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Maryland,P60013281,Sherrill; Peter W.,3,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Maryland,P00016964,Lee; Johnson,1,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Massachusetts,P80000722,Biden; Joseph R.,2382202,11.0,220.0,11.0,8.0,7.0,220.0,145.0,144.0
281,Massachusetts,P80001571,Trump; Donald J.,1167202,11.0,220.0,0.0,3.0,4.0,0.0,70.0,71.0
282,Massachusetts,P00013524,Jorgensen; Jo,47013,11.0,220.0,0.0,0.0,0.0,0.0,3.0,3.0
283,Massachusetts,P00012211,Hawkins; Howard,18658,11.0,220.0,0.0,0.0,0.0,0.0,1.0,1.0
284,Massachusetts,n/a,All Others,16327,11.0,220.0,0.0,0.0,0.0,0.0,1.0,1.0
285,Michigan,P80000722,Biden; Joseph R.,2804040,16.0,332.0,16.0,9.0,8.0,332.0,169.0,168.0
286,Michigan,P80001571,Trump; Donald J.,2649852,16.0,332.0,0.0,7.0,8.0,0.0,158.0,159.0
287,Michigan,P00013524,Jorgensen; Jo,60381,16.0,332.0,0.0,0.0,0.0,0.0,4.0,4.0
288,Michigan,P00012211,Hawkins; Howie,13718,16.0,332.0,0.0,0.0,0.0,0.0,1.0,1.0
289,Michigan,P00014209,Blankenship; Don,7235,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Michigan,P60016342,De La Fuente; Rocky,2986,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Michigan,P00013771,Carroll; Brian T.,963,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Michigan,P00015537,Simmons; Jade,89,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Michigan,P20005260,Hoefling; Tom,32,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Michigan,P00007864,Wells; Kasey,5,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Michigan,n/a,Hunter; Tara Renee,1,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Minnesota,P80000722,Biden; Joseph R.,1717077,10.0,179.0,10.0,6.0,5.0,179.0,95.0,94.0
297,Minnesota,P80001571,Trump; Donald J.,1484065,10.0,179.0,0.0,4.0,5.0,0.0,80.0,81.0
298,Minnesota,P00013524,Jorgensen; Jo,34976,10.0,179.0,0.0,0.0,0.0,0.0,2.0,2.0
299,Minnesota,P00012211,Hawkins; Howie,10033,10.0,179.0,0.0,0.0,0.0,0.0,1.0,1.0
300,Minnesota,n/a,Scattered,8721,10.0,179.0,0.0,0.0,0.0,0.0,1.0,1.0
301,Minnesota,P00016741,West; Kanye,7940,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Minnesota,P00016550,Pierce; Brock,5651,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Minnesota,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",5611,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Minnesota,P80005572,La Riva; Gloria,1210,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Minnesota,P00013771,Carroll; Brian,1037,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Minnesota,P80005473,Kennedy; Alyson,643,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Minnesota,P00012039,Charles; Mark,112,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Minnesota,P00014209,Blankenship; Don,75,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Minnesota,P20005260,Hoefling; Tom,12,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Minnesota,P00017294,Laboch; Michael,2,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Minnesota,P00017475,Stanek; Jason,2,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Minnesota,n/a,Frederickson; Frederick Michael Carl,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Minnesota,n/a,Gilmer; Ryan J.,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Minnesota,P00011189,Howard; Shawn,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Minnesota,P00010124,Hunter; Dario,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Mississippi,P80001571,Trump; Donald J.,756764,6.0,101.0,6.0,4.0,3.0,101.0,59.0,58.0
317,Mississippi,P80000722,Biden; Joseph R.,539398,6.0,101.0,0.0,2.0,3.0,0.0,41.0,42.0
318,Mississippi,P00013524,Jorgensen; Jo,8026,6.0,101.0,0.0,0.0,0.0,0.0,1.0,1.0
319,Mississippi,P00016741,West; Kanye,3657,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Mississippi,P00012211,Hawkins; Howie,1498,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Mississippi,P00014522,Collins; Phil,1317,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Mississippi,P00014209,Blankenship; Don,1279,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Mississippi,P00013771,Carroll; Brian,1161,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Mississippi,P00016550,Pierce; Brock,659,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Missouri,P80001571,Trump; Donald J.,1718736,10.0,202.0,10.0,7.0,6.0,202.0,116.0,115.0
326,Missouri,P80000722,Biden; Joseph R.,1253014,10.0,202.0,0.0,3.0,4.0,0.0,83.0,84.0
327,Missouri,P00013524,Jorgensen; Jo,41205,10.0,202.0,0.0,0.0,0.0,0.0,3.0,3.0
328,Missouri,P00012211,Hawkins; Howie,8283,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Missouri,P00014209,Blankenship; Don,3919,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Missouri,P00013771,Carroll; Brian,664,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Missouri,P00015537,Simmons; Jade,74,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Missouri,P80005572,La Riva; Gloria,64,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Missouri,P00007864,Wells; Kasey,3,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Montana,P80001571,Trump; Donald J.,343602,3.0,35.0,3.0,3.0,2.0,35.0,21.0,20.0
335,Montana,P80000722,Biden; Joseph R.,244786,3.0,35.0,0.0,0.0,1.0,0.0,13.0,14.0
336,Montana,P00013524,Jorgensen; Jo,15252,3.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0
337,Montana,P00012039,Charles; Mark,23,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Montana,P00015537,Simmons; Jade,6,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Montana,P20005260,Hoefling; Tom,3,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Montana,P00012799,Bellar; Barbara,2,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Nebraska,P80001571,Trump; Donald J.,556846,5.0,63.0,5.0,4.0,3.0,63.0,38.0,37.0
342,Nebraska,P80000722,Biden; Joseph R.,374583,5.0,63.0,0.0,1.0,2.0,0.0,24.0,25.0
343,Nebraska,P00013524,Jorgensen; Jo,20283,5.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0
344,Nebraska,n/a,Scattered,4671,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Nevada,P80000722,Biden; Joseph R.,703486,6.0,92.0,6.0,4.0,3.0,92.0,47.0,46.0
346,Nevada,P80001571,Trump; Donald J.,669890,6.0,92.0,0.0,2.0,3.0,0.0,43.0,44.0
347,Nevada,P00013524,Jorgensen; Jo,14783,6.0,92.0,0.0,0.0,0.0,0.0,1.0,1.0
348,Nevada,n/a,None of These Candidates,14079,6.0,92.0,0.0,0.0,0.0,0.0,1.0,1.0
349,Nevada,P00014209,Blankenship; Don,3138,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
350,New Hampshire,P80000722,Biden; Joseph R.,424937,4.0,46.0,4.0,3.0,2.0,46.0,25.0,24.0
351,New Hampshire,P80001571,Trump; Donald J.,365660,4.0,46.0,0.0,1.0,2.0,0.0,20.0,21.0
352,New Hampshire,P00013524,Jorgensen; Jo,13236,4.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0
353,New Hampshire,n/a,Scattered,1158,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
354,New Hampshire,P00012211,Hawkins; Howie,217,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
355,New Hampshire,P60007168,Sanders; Bernie,192,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
356,New Hampshire,P80003353,Romney; Mitt,170,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
357,New Hampshire,P00009183,Gabbard; Tulsi,142,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
358,New Hampshire,P00016741,West; Kanye,82,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
359,New Hampshire,P60003670,Kasich; John,67,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
360,New Hampshire,P00006486,Yang; Andrew,58,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
361,New Hampshire,n/a,Pence; Mike,56,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
362,New Hampshire,P00010298,Buttigieg; Pete,47,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
363,New Hampshire,n/a,Sununu; Chris,46,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
364,New Hampshire,P00011239,Weld; Bill,23,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
365,New Hampshire,P00012492,Supreme; Vermin,22,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
366,New Hampshire,P60015419,Klobuchar; Amy,19,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
367,New Hampshire,n/a,Cuomo; Andrew,14,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
368,New Hampshire,n/a,Shaheen; Jeanne,14,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
369,New Hampshire,n/a,Paul; Ron,13,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
370,New Hampshire,n/a,Rice; Condoleeza,12,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
371,New Hampshire,P80003478,Huckabee; Mike,10,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
372,New Hampshire,n/a,Obama; Michelle,10,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
373,New Jersey,P80000722,Biden; Joseph R.,2608400,14.0,295.0,14.0,9.0,8.0,295.0,170.0,169.0
374,New Jersey,P80001571,Trump; Donald J.,1883313,14.0,295.0,0.0,5.0,6.0,0.0,122.0,122.0
375,New Jersey,P00013524,Jorgensen; Jo,31677,14.0,295.0,0.0,0.0,0.0,0.0,2.0,2.0
376,New Jersey,P00012211,Hawkins; Howie,14202,14.0,295.0,0.0,0.0,0.0,0.0,1.0,1.0
377,New Jersey,n/a,Hammons; Bill,3255,14.0,295.0,0.0,0.0,0.0,0.0,0.0,1.0
378,New Jersey,P00014209,Blankenship; Don,2954,14.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
379,New Jersey,P80005572,La Riva; Gloria Estela,2928,14.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
380,New Jersey,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",2728,14.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
381,New Mexico,P80000722,Biden; Joseph R.,501614,5.0,70.0,5.0,4.0,3.0,70.0,39.0,38.0
382,New Mexico,P80001571,Trump; Donald J.,401894,5.0,70.0,0.0,1.0,2.0,0.0,30.0,31.0
383,New Mexico,P00013524,Jorgensen; Jo,12585,5.0,70.0,0.0,0.0,0.0,0.0,1.0,1.0
384,New Mexico,P00012211,Hawkins; Howie,4426,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
385,New Mexico,P20002630,"""""""Tittle; Sheila """"""""Samm""""""""""""""",1806,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
386,New Mexico,P80005572,La Riva; Gloria,1640,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
387,New York,P80000722,Biden; Joseph R.,5244886,29.0,649.0,29.0,19.0,18.0,649.0,396.0,395.0
388,New York,P80001571,Trump; Donald J.,3251997,29.0,649.0,0.0,10.0,11.0,0.0,244.0,245.0
389,New York,P00013524,Jorgensen; Jo,60383,29.0,649.0,0.0,0.0,0.0,0.0,5.0,5.0
390,New York,P00012211,Hawkins; Howie,32832,29.0,649.0,0.0,0.0,0.0,0.0,2.0,2.0
391,New York,P00016550,Pierce; Brock,22656,29.0,649.0,0.0,0.0,0.0,0.0,2.0,2.0
392,New York,P00016741,West; Kanye,2219,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
393,New York,P00013771,Carroll; Brian,999,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
394,New York,P80005572,La Riva; Gloria,437,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
395,New York,P00015537,Simmons; Jade,180,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
396,New York,P00012039,Charles; Mark,112,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
397,New York,P00014209,Blankenship; Don,55,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
398,New York,P00015230,Kishore; Joseph,30,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
399,New York,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",25,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
400,New York,P00014522,Collins; Phil,10,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
401,New York,P00010124,Hunter; Dario,9,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
402,New York,P00007864,Wells; Kasey,3,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
403,New York,n/a,Manimas; John,2,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
404,New York,P00011189,Howard; Shawn,7,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
405,New York,n/a,Hodges; Paul,13,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
406,New York,n/a,Martin; David A.,3,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
407,New York,P00012799,Bellar; Barbara,2,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
408,New York,n/a,Montanye; Richard Charles,1,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
409,North Carolina,P80001571,Trump; Donald J.,2758775,15.0,320.0,15.0,9.0,8.0,320.0,161.0,160.0
410,North Carolina,P80000722,Biden; Joseph R.,2684292,15.0,320.0,0.0,6.0,7.0,0.0,154.0,155.0
411,North Carolina,P00013524,Jorgensen; Jo,48678,15.0,320.0,0.0,0.0,0.0,0.0,3.0,3.0
412,North Carolina,n/a,Scattered,13196,15.0,320.0,0.0,0.0,0.0,0.0,1.0,1.0
413,North Carolina,P00012211,Hawkins; Howie,12195,15.0,320.0,0.0,0.0,0.0,0.0,1.0,1.0
414,North Carolina,P00014209,Blankenship; Don,7549,15.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0
415,North Carolina,P00015537,Simmons; Jade,119,15.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0
416,North Dakota,P80001571,Trump; Donald J.,235751,3.0,24.0,3.0,3.0,2.0,24.0,16.0,16.0
417,North Dakota,P80000722,Biden; Joe,115042,3.0,24.0,0.0,0.0,1.0,0.0,7.0,8.0
418,North Dakota,P00013524,Jorgensen; Jo,9371,3.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
419,North Dakota,n/a,Scattered,1860,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Ohio,P80001571,Trump; Donald J.,3154834,18.0,387.0,18.0,11.0,10.0,387.0,207.0,206.0
421,Ohio,P80000722,Biden; Joseph R.,2679165,18.0,387.0,0.0,7.0,8.0,0.0,174.0,175.0
422,Ohio,P00013524,Jorgensen; Jo,67569,18.0,387.0,0.0,0.0,0.0,0.0,5.0,5.0
423,Ohio,P00012211,Hawkins; Howie,18812,18.0,387.0,0.0,0.0,0.0,0.0,1.0,1.0
424,Ohio,P00013771,Carroll; Brian,1450,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Ohio,P00015537,Simmons; Jade,212,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
426,Ohio,P20005260,Hoefling; Tom,114,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Ohio,P00010124,Hunter; Dario,27,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Ohio,P00007864,Wells; Kasey,16,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Ohio,P00017202,Boddie; President R19,3,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
430,Oklahoma,P80001571,Trump; Donald J.,1020280,7.0,127.0,7.0,5.0,5.0,127.0,84.0,83.0
431,Oklahoma,P80000722,Biden; Joseph R.,503890,7.0,127.0,0.0,2.0,2.0,0.0,40.0,41.0
432,Oklahoma,P00013524,Jorgensen; Jo,24731,7.0,127.0,0.0,0.0,0.0,0.0,2.0,2.0
433,Oklahoma,P00016741,West; Kanye,5597,7.0,127.0,0.0,0.0,0.0,0.0,1.0,1.0
434,Oklahoma,P00015537,Simmons; Jade,3654,7.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Oklahoma,P00016550,Pierce; Brock,2547,7.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Oregon,P80000722,Biden; Joseph R.,1340383,7.0,130.0,7.0,5.0,4.0,130.0,74.0,73.0
437,Oregon,P80001571,Trump; Donald J.,958448,7.0,130.0,0.0,2.0,3.0,0.0,52.0,53.0
438,Oregon,P00013524,Jorgensen; Jo,41582,7.0,130.0,0.0,0.0,0.0,0.0,2.0,2.0
439,Oregon,n/a,Miscellaneous,17089,7.0,130.0,0.0,0.0,0.0,0.0,1.0,1.0
440,Oregon,P00012211,Hawkins; Howie,11831,7.0,130.0,0.0,0.0,0.0,0.0,1.0,1.0
441,Oregon,P00010124,Hunter; Dario,4988,7.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Pennsylvania,P80000722,Biden; Joseph R.,3458229,20.0,426.0,20.0,11.0,10.0,426.0,213.0,212.0
443,Pennsylvania,P80001571,Trump; Donald J.,3377674,20.0,426.0,0.0,9.0,10.0,0.0,207.0,208.0
444,Pennsylvania,P00013524,Jorgensen; Jo,79380,20.0,426.0,0.0,0.0,0.0,0.0,5.0,5.0
445,Pennsylvania,n/a,Scattered,20049,20.0,426.0,0.0,0.0,0.0,0.0,1.0,1.0
446,Pennsylvania,P00012211,Hawkins; Howie,1282,20.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Pennsylvania,P00013771,Carroll; Brian,362,20.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Rhode Island,P80000722,Biden; Joseph R.,307486,4.0,37.0,4.0,3.0,2.0,37.0,23.0,22.0
449,Rhode Island,P80001571,Trump; Donald J.,199922,4.0,37.0,0.0,1.0,2.0,0.0,14.0,14.0
450,Rhode Island,P00013524,Jorgensen; Jo,5053,4.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0
451,Rhode Island,n/a,Scattered,2759,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Rhode Island,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",923,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Rhode Island,P80005572,La Riva; Gloria,847,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Rhode Island,P00013771,Carroll; Brian,767,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
455,South Carolina,P80001571,Trump; Donald J.,1385103,9.0,156.0,9.0,6.0,5.0,156.0,87.0,86.0
456,South Carolina,P80000722,Biden; Joseph R.,1091541,9.0,156.0,0.0,3.0,4.0,0.0,67.0,68.0
457,South Carolina,P00013524,Jorgensen; Jo,27916,9.0,156.0,0.0,0.0,0.0,0.0,2.0,2.0
458,South Carolina,P00012211,Hawkins; Howie,6907,9.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
459,South Carolina,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",1862,9.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
460,South Dakota,P80001571,Trump; Donald J.,261043,3.0,29.0,3.0,3.0,2.0,29.0,19.0,18.0
461,South Dakota,P80000722,Biden; Joseph R.,150471,3.0,29.0,0.0,0.0,1.0,0.0,9.0,10.0
462,South Dakota,P00013524,Jorgensen; Jo,11095,3.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0
463,Tennessee,P80001571,Trump; Donald J.,1852475,11.0,214.0,11.0,8.0,7.0,214.0,131.0,130.0
464,Tennessee,P80000722,Biden; Joseph R.,1143711,11.0,214.0,0.0,3.0,4.0,0.0,80.0,80.0
465,Tennessee,P00013524,Jorgensen; Jo,29877,11.0,214.0,0.0,0.0,0.0,0.0,2.0,2.0
466,Tennessee,P00016741,West; Kanye,10279,11.0,214.0,0.0,0.0,0.0,0.0,1.0,1.0
467,Tennessee,P00014209,Blankenship; Don,5365,11.0,214.0,0.0,0.0,0.0,0.0,0.0,1.0
468,Tennessee,P00012211,Hawkins; Howie,4545,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
469,Tennessee,P80005473,Kennedy; Alyson,2576,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
