,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Capped_Num_State_EC_Votes,UnCapped_Num_State_EC_Votes,Capped_EC_Standard,Capped_EC_NE_Candidate_Vote,Capped_EC_Full_Candidate_Vote,UnCapped_EC_Standard,UnCapped_EC_NE_Candidate_Vote,UnCapped_EC_Full_Candidate_Vote
32,California,P80004930,McKinney; Cynthia,38774,55.0,1133.0,0.0,0.0,0.0,0.0,3.0,3.0
33,California,P80000748,Paul; Ron,17006,55.0,1133.0,0.0,0.0,0.0,0.0,2.0,2.0
34,California,P80005499,Baldwin; Chuck,3145,55.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0
35,California,P60004454,Harris; James,49,55.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0
36,California,n/a,Moore; Frank,36,55.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Colorado,P80003338,Obama; Barack,1288633,9.0,145.0,9.0,6.0,5.0,145.0,79.0,78.0
38,Colorado,P80002801,McCain; John,1073629,9.0,145.0,0.0,3.0,4.0,0.0,64.0,65.0
39,Colorado,P20000527,Nader; Ralph,13352,9.0,145.0,0.0,0.0,0.0,0.0,1.0,1.0
40,Colorado,P80005580,Barr; Bob,10898,9.0,145.0,0.0,0.0,0.0,0.0,1.0,1.0
41,Colorado,P80005499,Baldwin; Chuck,6233,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Colorado,P60003076,Keyes; Alan,3051,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Colorado,P80004930,McKinney; Cynthia,2822,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Colorado,P80003460,McEnulty; Frank Edward,829,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Colorado,n/a,Jay; Charles,598,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Colorado,P80005119,Allen; Jonathan E.,348,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Colorado,P80005655,Stevens; Thomas Robert,336,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Colorado,P80005275,Moore; Brian,226,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Colorado,P80005572,La Riva; Gloria,158,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Colorado,P60004454,Harris; James,154,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Colorado,n/a,Lyttle; Bradford,110,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Colorado,n/a,Amondson; Gene C.,85,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Connecticut,P80003338,Obama; Barack,997772,7.0,115.0,7.0,5.0,4.0,115.0,71.0,70.0
54,Connecticut,P80002801,McCain; John,629428,7.0,115.0,0.0,2.0,3.0,0.0,43.0,44.0
55,Connecticut,P20000527,Nader; Ralph,19162,7.0,115.0,0.0,0.0,0.0,0.0,1.0,1.0
56,Connecticut,P80005499,Baldwin; Chuck,311,7.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Connecticut,P80004930,McKinney; Cynthia,90,7.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Connecticut,P80005275,Moore; Brian,19,7.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Connecticut,P80005481,Calero; Roger,15,7.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Delaware,P80003338,Obama; Barack,255459,3.0,28.0,3.0,3.0,2.0,28.0,18.0,17.0
61,Delaware,P80002801,McCain; John,152374,3.0,28.0,0.0,0.0,1.0,0.0,10.0,11.0
62,Delaware,P20000527,Nader; Ralph,2401,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Delaware,P80005580,Barr; Bob,1109,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Delaware,P80005499,Baldwin; Chuck,626,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Delaware,P80004930,McKinney; Cynthia A.,385,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Delaware,P80005481,Calero; Roger,58,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
67,District of Columbia,P80003338,Obama; Barack,245800,3.0,18.0,3.0,3.0,3.0,18.0,17.0,17.0
68,District of Columbia,P80002801,McCain; John,17367,3.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0
69,District of Columbia,n/a,Scattered,1138,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
70,District of Columbia,P20000527,Nader; Ralph,958,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
71,District of Columbia,P80004930,McKinney; Cynthia,590,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Florida,P80003338,Obama; Barack,4282074,27.0,536.0,27.0,15.0,14.0,536.0,275.0,274.0
73,Florida,P80002801,McCain; John,4045624,27.0,536.0,0.0,12.0,13.0,0.0,257.0,258.0
74,Florida,P20000527,Nader; Ralph,28124,27.0,536.0,0.0,0.0,0.0,0.0,2.0,2.0
75,Florida,P80005580,Barr; Bob,17218,27.0,536.0,0.0,0.0,0.0,0.0,1.0,1.0
76,Florida,P80005499,Baldwin; Chuck,7915,27.0,536.0,0.0,0.0,0.0,0.0,1.0,1.0
77,Florida,P80004930,McKinney; Cynthia,2887,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Florida,P60003076,Keyes; Alan,2550,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Florida,P80005572,La Riva; Gloria,1516,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Florida,n/a,Jay; Charles,795,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Florida,P60004454,Harris; James,533,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Florida,P80005655,Stevens; Thomas Robert,419,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Florida,P80005275,Moore; Brian,405,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Florida,n/a,Nettles; Gary,391,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Florida,n/a,Amondson; Gene,293,27.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Georgia,P80002801,McCain; John,2048759,15.0,275.0,15.0,9.0,8.0,275.0,145.0,144.0
87,Georgia,P80003338,Obama; Barack,1844123,15.0,275.0,0.0,6.0,7.0,0.0,128.0,129.0
88,Georgia,P80005580,Barr; Bob,28731,15.0,275.0,0.0,0.0,0.0,0.0,2.0,2.0
89,Georgia,P80005499,Baldwin; Chuck,1402,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Georgia,P20000527,Nader; Ralph,1158,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Georgia,P80004930,McKinney; Cynthia,250,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Georgia,n/a,Peroutka; Michael A.,23,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Georgia,P60004454,Harris; James,20,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Georgia,P80005119,Allen; Jonathan,8,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Georgia,n/a,Moore; Frank,6,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Georgia,n/a,Byrne; David C.,4,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Georgia,n/a,Brown; Brian Russell,2,15.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Hawaii,P80003338,Obama; Barack,325871,4.0,42.0,4.0,3.0,3.0,42.0,31.0,30.0
99,Hawaii,P80002801,McCain; John,120566,4.0,42.0,0.0,1.0,1.0,0.0,11.0,11.0
100,Hawaii,P20000527,Nader; Ralph,3825,4.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0
101,Hawaii,P80005580,Barr; Bob,1314,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Hawaii,P80005499,Baldwin; Chuck,1013,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Hawaii,P80004930,McKinney; Cynthia,979,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Idaho,P80002801,McCain; John,403012,4.0,45.0,4.0,3.0,3.0,45.0,28.0,28.0
105,Idaho,P80003338,Obama; Barack,236440,4.0,45.0,0.0,1.0,1.0,0.0,16.0,16.0
106,Idaho,P20000527,Nader; Ralph,7175,4.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0
107,Idaho,P80005499,Baldwin; Chuck,4747,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Idaho,P80005580,Barr; Bob,3658,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Idaho,P60003076,Keyes; Alan,40,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Idaho,P80004930,McKinney; Cynthia,39,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Idaho,n/a,Claus; Santa,6,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Idaho,P80005275,Moore; Brian,3,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Idaho,n/a,Bone; Lawson Mitchell,1,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Idaho,n/a,Reverend MerePeace-MsMere,1,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Illinois,P80003338,Obama; Barack,3419348,21.0,416.0,21.0,14.0,13.0,416.0,258.0,258.0
116,Illinois,P80002801,McCain; John,2031179,21.0,416.0,0.0,7.0,8.0,0.0,152.0,153.0
117,Illinois,P20000527,Nader; Ralph,30948,21.0,416.0,0.0,0.0,0.0,0.0,2.0,2.0
118,Illinois,P80005580,Barr; Bob,19642,21.0,416.0,0.0,0.0,0.0,0.0,2.0,1.0
119,Illinois,P80004930,McKinney; Cynthia,11838,21.0,416.0,0.0,0.0,0.0,0.0,1.0,1.0
120,Illinois,P80005499,Baldwin; Charles O.,8256,21.0,416.0,0.0,0.0,0.0,0.0,1.0,1.0
121,Illinois,n/a,Polachek; John Joseph,1149,21.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Illinois,n/a,Hobbs; Ronald G.,4,21.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Illinois,P80003528,Allen; Donald K.,3,21.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Illinois,n/a,Moore; Frank James,3,21.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Illinois,P80000748,Paul; Ron,1,21.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Indiana,P80003338,Obama; Barack,1374039,11.0,205.0,11.0,7.0,6.0,205.0,104.0,103.0
127,Indiana,P80002801,McCain; John,1345648,11.0,205.0,0.0,4.0,5.0,0.0,99.0,100.0
128,Indiana,P80005580,Barr; Bob,29257,11.0,205.0,0.0,0.0,0.0,0.0,2.0,2.0
129,Indiana,P80005499,Baldwin; Chuck,1024,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Indiana,P20000527,Nader; Ralph,909,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Indiana,P80004930,McKinney; Cynthia,87,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Indiana,P80005523,Castle; Darrell L.,51,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Indiana,P80005275,Moore; Brian,14,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Indiana,n/a,Faith; Michael L.,12,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Indiana,n/a,Mottus; Kevin,9,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Indiana,n/a,Bone; Lawson Mitchell,2,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Indiana,n/a,"""""""Kujawski; """"""""Lou""""""""""""""",1,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Indiana,n/a,Plemons; John Leroy,1,11.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Iowa,P80003338,Obama; Barack,828940,7.0,99.0,7.0,5.0,4.0,99.0,54.0,53.0
140,Iowa,P80002801,McCain; John,682379,7.0,99.0,0.0,2.0,3.0,0.0,43.0,44.0
141,Iowa,P20000527,Nader; Ralph,8014,7.0,99.0,0.0,0.0,0.0,0.0,1.0,1.0
142,Iowa,n/a,Scattered,6737,7.0,99.0,0.0,0.0,0.0,0.0,1.0,1.0
143,Iowa,P80005580,Barr; Bob,4590,7.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Iowa,P80005499,Baldwin; Chuck,4445,7.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Iowa,P80004930,McKinney; Cynthia,1423,7.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Iowa,P60004454,Harris; James,292,7.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Iowa,P80005275,Moore; Brian,182,7.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Iowa,P80005572,La Riva; Gloria,121,7.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Kansas,P80002801,McCain; John,699655,6.0,91.0,6.0,4.0,3.0,91.0,52.0,52.0
150,Kansas,P80003338,Obama; Barack,514765,6.0,91.0,0.0,2.0,3.0,0.0,37.0,38.0
151,Kansas,P20000527,Nader; Ralph,10527,6.0,91.0,0.0,0.0,0.0,0.0,1.0,1.0
152,Kansas,P80005580,Barr; Bob,6706,6.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0
153,Kansas,P80005499,Baldwin; Chuck,4148,6.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Kansas,P80004930,McKinney; Cynthia A.,35,6.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Kansas,P60003076,Keyes; Alan,31,6.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Kansas,P80005119,Allen; Jonathan E.,2,6.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Kansas,n/a,Moore; Frank,2,6.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Kansas,P60003530,Judd; Keith Russell,1,6.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Kentucky,P80002801,McCain; John,1048462,8.0,136.0,8.0,5.0,5.0,136.0,79.0,78.0
160,Kentucky,P80003338,Obama; Barack,751985,8.0,136.0,0.0,3.0,3.0,0.0,55.0,56.0
161,Kentucky,P20000527,Nader; Ralph,15378,8.0,136.0,0.0,0.0,0.0,0.0,1.0,1.0
162,Kentucky,P80005580,Barr; Bob,5989,8.0,136.0,0.0,0.0,0.0,0.0,1.0,1.0
163,Kentucky,P80005499,Baldwin; Chuck,4694,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Kentucky,n/a,Habermehl; Leonard C.,57,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Kentucky,P60003076,Keyes; Alan,27,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Kentucky,n/a,Mills; Billy,18,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Kentucky,P80005275,Moore; Brian,7,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Kentucky,P80005119,Allen; Jonathan,1,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Kentucky,P60003530,Judd; Keith Russell,1,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Kentucky,n/a,Upchurch; Shelley Renée,1,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Louisiana,P80002801,McCain; John,1148275,9.0,151.0,9.0,6.0,5.0,151.0,89.0,88.0
172,Louisiana,P80003338,Obama; Barack,782989,9.0,151.0,0.0,3.0,4.0,0.0,59.0,60.0
173,Louisiana,P80000748,"""""""Paul; """"""""Ron""""""""""""""",9368,9.0,151.0,0.0,0.0,0.0,0.0,1.0,1.0
174,Louisiana,P80004930,McKinney; Cynthia,9187,9.0,151.0,0.0,0.0,0.0,0.0,1.0,1.0
175,Louisiana,P20000527,Nader; Ralph,6997,9.0,151.0,0.0,0.0,0.0,0.0,1.0,1.0
176,Louisiana,P80005499,Baldwin; Chuck,2581,9.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Louisiana,P60004454,Harris; James,735,9.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Louisiana,P80005572,La Riva; Gloria,354,9.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Louisiana,n/a,Amondson; Gene C.,275,9.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Maine,P80003338,Obama; Barack,421923,4.0,44.0,4.0,3.0,2.0,44.0,26.0,25.0
181,Maine,P80002801,McCain; John,295273,4.0,44.0,0.0,1.0,2.0,0.0,17.0,18.0
182,Maine,P20000527,Nader; Ralph,10636,4.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0
183,Maine,P80004930,McKinney; Cynthia,2900,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Maine,P80005580,Barr; Bob,251,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Maine,P80005499,Baldwin; Chuck,177,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Maine,P80005119,Allen; Jonathan,3,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Maryland,P80003338,Obama; Barack,1629467,10.0,178.0,10.0,7.0,6.0,178.0,111.0,110.0
188,Maryland,P80002801,McCain; John,959862,10.0,178.0,0.0,3.0,4.0,0.0,64.0,65.0
189,Maryland,P20000527,Nader; Ralph,14713,10.0,178.0,0.0,0.0,0.0,0.0,1.0,1.0
190,Maryland,P80005580,Barr; Bob,9842,10.0,178.0,0.0,0.0,0.0,0.0,1.0,1.0
191,Maryland,n/a,Scattered,9043,10.0,178.0,0.0,0.0,0.0,0.0,1.0,1.0
192,Maryland,P80004930,McKinney; Cynthia,4747,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Maryland,P80005499,Baldwin; Chuck,3760,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Maryland,P60003076,Keyes; Alan,103,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Maryland,P80003528,Allen; Donald K.,17,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Maryland,n/a,Taylor; Blaine,12,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Maryland,P80005275,Moore; Brian,10,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Maryland,P00003962,Schriner; Joe,8,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Maryland,n/a,Starr; Lynne A.,4,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Maryland,n/a,Heupel; RaeDeen R.,2,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Maryland,n/a,Moore; Frank,2,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Maryland,P80004849,Aparicio; Jose M.,1,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Maryland,n/a,Brown; Theodis (Ted); Sr.,1,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Maryland,n/a,Hobbs; Ronald G.,1,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Maryland,n/a,Jay; Charles,1,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Massachusetts,P80003338,Obama; Barack,1904097,12.0,213.0,12.0,8.0,8.0,213.0,132.0,132.0
207,Massachusetts,P80002801,McCain; John,1108854,12.0,213.0,0.0,4.0,4.0,0.0,76.0,77.0
208,Massachusetts,P20000527,Nader; Ralph,28841,12.0,213.0,0.0,0.0,0.0,0.0,2.0,2.0
209,Massachusetts,n/a,Scattered,14483,12.0,213.0,0.0,0.0,0.0,0.0,1.0,1.0
210,Massachusetts,P80005580,Barr; Bob,13189,12.0,213.0,0.0,0.0,0.0,0.0,1.0,1.0
211,Massachusetts,P80004930,McKinney; Cynthia,6550,12.0,213.0,0.0,0.0,0.0,0.0,1.0,0.0
212,Massachusetts,P80005499,Baldwin; Chuck,4971,12.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Michigan,P80003338,Obama; Barack,2872579,17.0,333.0,17.0,11.0,10.0,333.0,192.0,191.0
214,Michigan,P80002801,McCain; John,2048639,17.0,333.0,0.0,6.0,7.0,0.0,136.0,136.0
215,Michigan,P20000527,Nader; Ralph,33085,17.0,333.0,0.0,0.0,0.0,0.0,2.0,2.0
216,Michigan,P80005580,Barr; Bob,23716,17.0,333.0,0.0,0.0,0.0,0.0,1.0,2.0
217,Michigan,P80005499,Baldwin; Chuck,14685,17.0,333.0,0.0,0.0,0.0,0.0,1.0,1.0
218,Michigan,P80004930,McKinney; Cynthia,8892,17.0,333.0,0.0,0.0,0.0,0.0,1.0,1.0
219,Michigan,P60003076,Keyes; Alan,129,17.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Michigan,P80005275,Moore; Brian,41,17.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Minnesota,P80003338,Obama; Barack,1573354,10.0,166.0,10.0,6.0,6.0,166.0,91.0,90.0
222,Minnesota,P80002801,McCain; John,1275409,10.0,166.0,0.0,4.0,4.0,0.0,72.0,73.0
223,Minnesota,P20000527,Nader; Ralph,30152,10.0,166.0,0.0,0.0,0.0,0.0,2.0,2.0
224,Minnesota,n/a,Scattered,9496,10.0,166.0,0.0,0.0,0.0,0.0,1.0,1.0
225,Minnesota,P80005580,Barr; Bob,9174,10.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Minnesota,P80005499,Baldwin; Chuck,6787,10.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Minnesota,P80004930,McKinney; Cynthia,5174,10.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Minnesota,P80005481,Calero; Róger,790,10.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Minnesota,P60003076,Keyes; Alan,22,10.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Minnesota,P80005275,Moore; Brian,7,10.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Minnesota,P00003962,Schriner; Joe,3,10.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Minnesota,n/a,Montgomery; Curtis,1,10.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Mississippi,P80002801,McCain; John,724597,6.0,97.0,6.0,4.0,3.0,97.0,56.0,55.0
234,Mississippi,P80003338,Obama; Barack,554662,6.0,97.0,0.0,2.0,3.0,0.0,41.0,42.0
235,Mississippi,P20000527,Nader; Ralph,4011,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Mississippi,P80005499,Baldwin; Chuck,2551,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Mississippi,P80005580,Barr; Bob,2529,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Mississippi,P80004930,McKinney; Cynthia A.,1034,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Mississippi,P40003196,Weill; Ted C.,481,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Missouri,P80002801,McCain; John,1445814,11.0,188.0,11.0,7.0,6.0,188.0,94.0,93.0
241,Missouri,P80003338,Obama; Barack,1441911,11.0,188.0,0.0,4.0,5.0,0.0,92.0,93.0
242,Missouri,P20000527,Nader; Ralph,17813,11.0,188.0,0.0,0.0,0.0,0.0,1.0,1.0
243,Missouri,P80005580,Barr; Bob,11386,11.0,188.0,0.0,0.0,0.0,0.0,1.0,1.0
