,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Apportionment_pop,Num_Reps_Capped,State_Vote_Total,CapEC_NE_VotePop,CapEC_NE_CanVotes,CapEC_NE_CanRemainder,CapEC_Full_VotePop,CapEC_Full_CanVotes,CapEC_Full_CanRemainder,Num_Reps_Uncapped,UnCapEC_NE_VotePop,UnCapEC_NE_CanVotes,UnCapEC_NE_CanRemainder,UnCapEC_Full_VotePop,UnCapEC_Full_CanVotes,UnCapEC_Full_CanRemainder
192,Kentucky,P20002218,Knill; Dennis,1,4350606.0,6.0,1797212,299535.3333333333,0.0,1.0,224651.5,0.0,1.0,145.0,12394.565517241379,0.0,1.0,12225.931972789116,0.0,1.0
193,Louisiana,P80003353,Romney; Mitt,1152262,4553962.0,6.0,1994065,332344.1666666667,3.0,155229.49999999994,249258.125,4.0,155229.5,151.0,13205.728476821192,87.0,3363.6225165562882,13033.1045751634,88.0,5348.79738562087
194,Louisiana,P80003338,Obama; Barack,809141,4553962.0,6.0,1994065,332344.1666666667,2.0,144452.66666666663,249258.125,3.0,61366.625,151.0,13205.728476821192,61.0,3591.5629139072826,13033.1045751634,62.0,1088.5163398692494
195,Louisiana,P20002671,Johnson; Gary,18157,4553962.0,6.0,1994065,332344.1666666667,0.0,18157.0,249258.125,0.0,18157.0,151.0,13205.728476821192,1.0,4951.271523178808,13033.1045751634,1.0,5123.895424836601
196,Louisiana,P20003984,Stein; Jill,6978,4553962.0,6.0,1994065,332344.1666666667,0.0,6978.0,249258.125,0.0,6978.0,151.0,13205.728476821192,0.0,6978.0,13033.1045751634,0.0,6978.0
197,Louisiana,P20004685,Goode; Virgil,2508,4553962.0,6.0,1994065,332344.1666666667,0.0,2508.0,249258.125,0.0,2508.0,151.0,13205.728476821192,0.0,2508.0,13033.1045751634,0.0,2508.0
198,Louisiana,P20002630,Tittle; Sheila,1767,4553962.0,6.0,1994065,332344.1666666667,0.0,1767.0,249258.125,0.0,1767.0,151.0,13205.728476821192,0.0,1767.0,13033.1045751634,0.0,1767.0
199,Louisiana,P20004263,Anderson; Ross,1368,4553962.0,6.0,1994065,332344.1666666667,0.0,1368.0,249258.125,0.0,1368.0,151.0,13205.728476821192,0.0,1368.0,13033.1045751634,0.0,1368.0
200,Louisiana,P20004636,Lindsay; Peta,622,4553962.0,6.0,1994065,332344.1666666667,0.0,622.0,249258.125,0.0,622.0,151.0,13205.728476821192,0.0,622.0,13033.1045751634,0.0,622.0
201,Louisiana,P20000089,Fellure; Jack,518,4553962.0,6.0,1994065,332344.1666666667,0.0,518.0,249258.125,0.0,518.0,151.0,13205.728476821192,0.0,518.0,13033.1045751634,0.0,518.0
202,Louisiana,P60004454,Harris; James,389,4553962.0,6.0,1994065,332344.1666666667,0.0,389.0,249258.125,0.0,389.0,151.0,13205.728476821192,0.0,389.0,13033.1045751634,0.0,389.0
203,Louisiana,P20004677,White; Jerry,355,4553962.0,6.0,1994065,332344.1666666667,0.0,355.0,249258.125,0.0,355.0,151.0,13205.728476821192,0.0,355.0,13033.1045751634,0.0,355.0
204,Maine,P80003338,Obama; Barack,401306,1333074.0,2.0,713180,356590.0,1.0,44716.0,178295.0,2.0,44716.0,44.0,16208.636363636364,24.0,12298.727272727265,15503.91304347826,25.0,13708.173913043498
205,Maine,P80003353,Romney; Mitt,292276,1333074.0,2.0,713180,356590.0,0.0,292276.0,178295.0,1.0,113981.0,44.0,16208.636363636364,18.0,520.5454545454486,15503.91304347826,18.0,13205.565217391319
206,Maine,P20002671,Johnson; Gary E.,9352,1333074.0,2.0,713180,356590.0,0.0,9352.0,178295.0,0.0,9352.0,44.0,16208.636363636364,0.0,9352.0,15503.91304347826,0.0,9352.0
207,Maine,P20003984,Stein; Jill,8119,1333074.0,2.0,713180,356590.0,0.0,8119.0,178295.0,0.0,8119.0,44.0,16208.636363636364,0.0,8119.0,15503.91304347826,0.0,8119.0
208,Maine,P80000748,Paul; Ronald E.,2035,1333074.0,2.0,713180,356590.0,0.0,2035.0,178295.0,0.0,2035.0,44.0,16208.636363636364,0.0,2035.0,15503.91304347826,0.0,2035.0
209,Maine,P20004263,Anderson; Ross C.,62,1333074.0,2.0,713180,356590.0,0.0,62.0,178295.0,0.0,62.0,44.0,16208.636363636364,0.0,62.0,15503.91304347826,0.0,62.0
210,Maine,P20003208,Reed; Jill Ann,30,1333074.0,2.0,713180,356590.0,0.0,30.0,178295.0,0.0,30.0,44.0,16208.636363636364,0.0,30.0,15503.91304347826,0.0,30.0
211,Maryland,P80003338,Obama; Barack,1677844,5789929.0,8.0,2707327,338415.875,4.0,324180.5,270732.7,6.0,53447.79999999993,192.0,14100.661458333334,118.0,13965.947916666595,13955.29381443299,120.0,3208.7422680413
212,Maryland,P80003353,Romney; Mitt,971869,5789929.0,8.0,2707327,338415.875,2.0,295037.25,270732.7,3.0,159670.89999999997,192.0,14100.661458333334,68.0,13024.020833333292,13955.29381443299,69.0,8953.726804123748
213,Maryland,P20002671,Johnson; Gary,30195,5789929.0,8.0,2707327,338415.875,0.0,30195.0,270732.7,0.0,30195.0,192.0,14100.661458333334,2.0,1993.6770833333321,13955.29381443299,2.0,2284.4123711340217
214,Maryland,P20003984,Stein; Jill,17110,5789929.0,8.0,2707327,338415.875,0.0,17110.0,270732.7,0.0,17110.0,192.0,14100.661458333334,1.0,3009.338541666666,13955.29381443299,1.0,3154.706185567011
215,Maryland,n/a,Other,8788,5789929.0,8.0,2707327,338415.875,0.0,8788.0,270732.7,0.0,8788.0,192.0,14100.661458333334,0.0,8788.0,13955.29381443299,0.0,8788.0
216,Maryland,P20005146,Claus; Santa,625,5789929.0,8.0,2707327,338415.875,0.0,625.0,270732.7,0.0,625.0,192.0,14100.661458333334,0.0,625.0,13955.29381443299,0.0,625.0
217,Maryland,P20004685,Goode; Virgil,418,5789929.0,8.0,2707327,338415.875,0.0,418.0,270732.7,0.0,418.0,192.0,14100.661458333334,0.0,418.0,13955.29381443299,0.0,418.0
218,Maryland,P20004263,"""Anderson; Ross C. """"Rocky""""""",204,5789929.0,8.0,2707327,338415.875,0.0,204.0,270732.7,0.0,204.0,192.0,14100.661458333334,0.0,204.0,13955.29381443299,0.0,204.0
219,Maryland,P20002804,Barr; Roseanne,64,5789929.0,8.0,2707327,338415.875,0.0,64.0,270732.7,0.0,64.0,192.0,14100.661458333334,0.0,64.0,13955.29381443299,0.0,64.0
220,Maryland,n/a,Clymer; James,35,5789929.0,8.0,2707327,338415.875,0.0,35.0,270732.7,0.0,35.0,192.0,14100.661458333334,0.0,35.0,13955.29381443299,0.0,35.0
221,Maryland,P20004693,Miller; Merlin,26,5789929.0,8.0,2707327,338415.875,0.0,26.0,270732.7,0.0,26.0,192.0,14100.661458333334,0.0,26.0,13955.29381443299,0.0,26.0
222,Maryland,P20002697,Barnett; Andre,19,5789929.0,8.0,2707327,338415.875,0.0,19.0,270732.7,0.0,19.0,192.0,14100.661458333334,0.0,19.0,13955.29381443299,0.0,19.0
223,Maryland,P20004651,Durham; Stephen,19,5789929.0,8.0,2707327,338415.875,0.0,19.0,270732.7,0.0,19.0,192.0,14100.661458333334,0.0,19.0,13955.29381443299,0.0,19.0
224,Maryland,P20004750,Briscoe; Tiffany Renee,18,5789929.0,8.0,2707327,338415.875,0.0,18.0,270732.7,0.0,18.0,192.0,14100.661458333334,0.0,18.0,13955.29381443299,0.0,18.0
225,Maryland,n/a,Lydick; Matthew,18,5789929.0,8.0,2707327,338415.875,0.0,18.0,270732.7,0.0,18.0,192.0,14100.661458333334,0.0,18.0,13955.29381443299,0.0,18.0
226,Maryland,P20005252,Duncan; Richard,15,5789929.0,8.0,2707327,338415.875,0.0,15.0,270732.7,0.0,15.0,192.0,14100.661458333334,0.0,15.0,13955.29381443299,0.0,15.0
227,Maryland,P20002580,Chehade; Paul,13,5789929.0,8.0,2707327,338415.875,0.0,13.0,270732.7,0.0,13.0,192.0,14100.661458333334,0.0,13.0,13955.29381443299,0.0,13.0
228,Maryland,n/a,Dickson; Fred Donald; Jr.,8,5789929.0,8.0,2707327,338415.875,0.0,8.0,270732.7,0.0,8.0,192.0,14100.661458333334,0.0,8.0,13955.29381443299,0.0,8.0
229,Maryland,P20003869,Crosby; David M.,7,5789929.0,8.0,2707327,338415.875,0.0,7.0,270732.7,0.0,7.0,192.0,14100.661458333334,0.0,7.0,13955.29381443299,0.0,7.0
230,Maryland,P20002903,Hykes; Darrell,7,5789929.0,8.0,2707327,338415.875,0.0,7.0,270732.7,0.0,7.0,192.0,14100.661458333334,0.0,7.0,13955.29381443299,0.0,7.0
231,Maryland,P20003208,Reed; Jill,7,5789929.0,8.0,2707327,338415.875,0.0,7.0,270732.7,0.0,7.0,192.0,14100.661458333334,0.0,7.0,13955.29381443299,0.0,7.0
232,Maryland,n/a,Boyles; Michael David,5,5789929.0,8.0,2707327,338415.875,0.0,5.0,270732.7,0.0,5.0,192.0,14100.661458333334,0.0,5.0,13955.29381443299,0.0,5.0
233,Maryland,n/a,Keyton; Nelson,3,5789929.0,8.0,2707327,338415.875,0.0,3.0,270732.7,0.0,3.0,192.0,14100.661458333334,0.0,3.0,13955.29381443299,0.0,3.0
234,Maryland,n/a,French; Dwight Kenneth,2,5789929.0,8.0,2707327,338415.875,0.0,2.0,270732.7,0.0,2.0,192.0,14100.661458333334,0.0,2.0,13955.29381443299,0.0,2.0
235,Maryland,P20002218,Knill; Dennis,2,5789929.0,8.0,2707327,338415.875,0.0,2.0,270732.7,0.0,2.0,192.0,14100.661458333334,0.0,2.0,13955.29381443299,0.0,2.0
236,Maryland,n/a,Prokopich; Barbara A.,2,5789929.0,8.0,2707327,338415.875,0.0,2.0,270732.7,0.0,2.0,192.0,14100.661458333334,0.0,2.0,13955.29381443299,0.0,2.0
237,Maryland,n/a,Dietz; Robert William,1,5789929.0,8.0,2707327,338415.875,0.0,1.0,270732.7,0.0,1.0,192.0,14100.661458333334,0.0,1.0,13955.29381443299,0.0,1.0
238,Maryland,P20004172,Morstad; Dean,1,5789929.0,8.0,2707327,338415.875,0.0,1.0,270732.7,0.0,1.0,192.0,14100.661458333334,0.0,1.0,13955.29381443299,0.0,1.0
239,Maryland,P20004149,"""O""""Hara; Terrance James""",1,5789929.0,8.0,2707327,338415.875,0.0,1.0,270732.7,0.0,1.0,192.0,14100.661458333334,0.0,1.0,13955.29381443299,0.0,1.0
240,Maryland,P20003836,Roth; Cecil James,1,5789929.0,8.0,2707327,338415.875,0.0,1.0,270732.7,0.0,1.0,192.0,14100.661458333334,0.0,1.0,13955.29381443299,0.0,1.0
241,Massachusetts,P80003338,Obama; Barack,1921290,6559644.0,9.0,3167767,351974.1111111111,5.0,161419.44444444438,287978.8181818182,6.0,193417.09090909094,218.0,14531.04128440367,132.0,3192.5504587156756,14398.940909090908,133.0,6230.8590909091745
242,Massachusetts,P80003353,Romney; Mitt,1188314,6559644.0,9.0,3167767,351974.1111111111,3.0,132391.66666666663,287978.8181818182,4.0,36398.727272727294,218.0,14531.04128440367,81.0,11299.655963302801,14398.940909090908,82.0,7600.845454545506
243,Massachusetts,P20002671,Johnson; Gary,30920,6559644.0,9.0,3167767,351974.1111111111,0.0,30920.0,287978.8181818182,0.0,30920.0,218.0,14531.04128440367,2.0,1857.9174311926618,14398.940909090908,2.0,2122.118181818183
244,Massachusetts,P20003984,Stein; Jill,20691,6559644.0,9.0,3167767,351974.1111111111,0.0,20691.0,287978.8181818182,0.0,20691.0,218.0,14531.04128440367,1.0,6159.958715596331,14398.940909090908,1.0,6292.0590909090915
245,Massachusetts,n/a,All Others,6552,6559644.0,9.0,3167767,351974.1111111111,0.0,6552.0,287978.8181818182,0.0,6552.0,218.0,14531.04128440367,0.0,6552.0,14398.940909090908,0.0,6552.0
246,Michigan,P80003338,Obama; Barack,2564569,9911626.0,14.0,4730961,337925.78571428574,7.0,199088.49999999983,295685.0625,8.0,199088.5,330.0,14336.245454545455,178.0,12717.30909090905,14249.882530120482,179.0,13840.027108433806
247,Michigan,P80003353,Romney; Mitt,2115256,9911626.0,14.0,4730961,337925.78571428574,6.0,87701.28571428556,295685.0625,7.0,45460.5625,330.0,14336.245454545455,147.0,7827.918181818148,14249.882530120482,148.0,6273.385542168733
248,Michigan,P20003984,Stein; Jill,21897,9911626.0,14.0,4730961,337925.78571428574,0.0,21897.0,295685.0625,0.0,21897.0,330.0,14336.245454545455,1.0,7560.754545454545,14249.882530120482,1.0,7647.1174698795185
249,Michigan,P20004685,Goode; Virgil; Jr.,16119,9911626.0,14.0,4730961,337925.78571428574,0.0,16119.0,295685.0625,0.0,16119.0,330.0,14336.245454545455,1.0,1782.7545454545452,14249.882530120482,1.0,1869.1174698795185
250,Michigan,P20002671,Johnson; Gary,7774,9911626.0,14.0,4730961,337925.78571428574,0.0,7774.0,295685.0625,0.0,7774.0,330.0,14336.245454545455,0.0,7774.0,14249.882530120482,0.0,7774.0
251,Michigan,P20004263,Anderson; Ross,5147,9911626.0,14.0,4730961,337925.78571428574,0.0,5147.0,295685.0625,0.0,5147.0,330.0,14336.245454545455,0.0,5147.0,14249.882530120482,0.0,5147.0
252,Michigan,P20003968,Alexander; Stewart,89,9911626.0,14.0,4730961,337925.78571428574,0.0,89.0,295685.0625,0.0,89.0,330.0,14336.245454545455,0.0,89.0,14249.882530120482,0.0,89.0
253,Michigan,P20004677,White; Jerry,68,9911626.0,14.0,4730961,337925.78571428574,0.0,68.0,295685.0625,0.0,68.0,330.0,14336.245454545455,0.0,68.0,14249.882530120482,0.0,68.0
254,Michigan,P20005260,Hoefling; Tom,42,9911626.0,14.0,4730961,337925.78571428574,0.0,42.0,295685.0625,0.0,42.0,330.0,14336.245454545455,0.0,42.0,14249.882530120482,0.0,42.0
255,Minnesota,P80003338,Obama; Barack,1546167,5314879.0,8.0,2936561,367070.125,4.0,77886.5,293656.1,5.0,77886.50000000012,177.0,16590.74011299435,93.0,3228.1694915254448,16405.368715083798,94.0,4062.340782123014
256,Minnesota,P80003353,Romney; Mitt,1320225,5314879.0,8.0,2936561,367070.125,3.0,219014.625,293656.1,4.0,145600.6000000001,177.0,16590.74011299435,79.0,9556.531073446346,16405.368715083798,80.0,7795.502793296182
257,Minnesota,P20002671,Johnson; Gary,35098,5314879.0,8.0,2936561,367070.125,0.0,35098.0,293656.1,0.0,35098.0,177.0,16590.74011299435,2.0,1916.5197740113,16405.368715083798,2.0,2287.2625698324046
258,Minnesota,P20003984,Stein; Jill,13023,5314879.0,8.0,2936561,367070.125,0.0,13023.0,293656.1,0.0,13023.0,177.0,16590.74011299435,0.0,13023.0,16405.368715083798,0.0,13023.0
259,Minnesota,n/a,Scattered,10533,5314879.0,8.0,2936561,367070.125,0.0,10533.0,293656.1,0.0,10533.0,177.0,16590.74011299435,0.0,10533.0,16405.368715083798,0.0,10533.0
260,Minnesota,P20004685,Goode; Virgil,3722,5314879.0,8.0,2936561,367070.125,0.0,3722.0,293656.1,0.0,3722.0,177.0,16590.74011299435,0.0,3722.0,16405.368715083798,0.0,3722.0
261,Minnesota,n/a,Carlson; Jim,3149,5314879.0,8.0,2936561,367070.125,0.0,3149.0,293656.1,0.0,3149.0,177.0,16590.74011299435,0.0,3149.0,16405.368715083798,0.0,3149.0
262,Minnesota,P20004263,"""Anderson; Ross C. """"Rocky""""""",1996,5314879.0,8.0,2936561,367070.125,0.0,1996.0,293656.1,0.0,1996.0,177.0,16590.74011299435,0.0,1996.0,16405.368715083798,0.0,1996.0
263,Minnesota,P20004172,Morstad; Dean,1092,5314879.0,8.0,2936561,367070.125,0.0,1092.0,293656.1,0.0,1092.0,177.0,16590.74011299435,0.0,1092.0,16405.368715083798,0.0,1092.0
264,Minnesota,P60004454,Harris; James,1051,5314879.0,8.0,2936561,367070.125,0.0,1051.0,293656.1,0.0,1051.0,177.0,16590.74011299435,0.0,1051.0,16405.368715083798,0.0,1051.0
265,Minnesota,P20004636,Lindsay; Peta,397,5314879.0,8.0,2936561,367070.125,0.0,397.0,293656.1,0.0,397.0,177.0,16590.74011299435,0.0,397.0,16405.368715083798,0.0,397.0
266,Minnesota,P20002804,Barr; Roseanne,46,5314879.0,8.0,2936561,367070.125,0.0,46.0,293656.1,0.0,46.0,177.0,16590.74011299435,0.0,46.0,16405.368715083798,0.0,46.0
267,Minnesota,n/a,Prokopich; Barbara,35,5314879.0,8.0,2936561,367070.125,0.0,35.0,293656.1,0.0,35.0,177.0,16590.74011299435,0.0,35.0,16405.368715083798,0.0,35.0
268,Minnesota,P20005260,Hoefling; Tom,14,5314879.0,8.0,2936561,367070.125,0.0,14.0,293656.1,0.0,14.0,177.0,16590.74011299435,0.0,14.0,16405.368715083798,0.0,14.0
269,Minnesota,P20003208,Reed; Jill,8,5314879.0,8.0,2936561,367070.125,0.0,8.0,293656.1,0.0,8.0,177.0,16590.74011299435,0.0,8.0,16405.368715083798,0.0,8.0
270,Minnesota,P20002697,Barnett; Andre,4,5314879.0,8.0,2936561,367070.125,0.0,4.0,293656.1,0.0,4.0,177.0,16590.74011299435,0.0,4.0,16405.368715083798,0.0,4.0
271,Minnesota,P20005245,Christensen; Will,1,5314879.0,8.0,2936561,367070.125,0.0,1.0,293656.1,0.0,1.0,177.0,16590.74011299435,0.0,1.0,16405.368715083798,0.0,1.0
272,Mississippi,P80003353,Romney; Mitt,710746,2978240.0,4.0,1285584,321396.0,2.0,67954.0,214264.0,3.0,67954.0,99.0,12985.69696969697,54.0,9518.363636363621,12728.554455445545,55.0,10675.504950495048
273,Mississippi,P80003338,Obama; Barack,562949,2978240.0,4.0,1285584,321396.0,1.0,241553.0,214264.0,2.0,134421.0,99.0,12985.69696969697,43.0,4564.030303030291,12728.554455445545,44.0,2892.603960396038
274,Mississippi,P20002671,Johnson; Gary,6676,2978240.0,4.0,1285584,321396.0,0.0,6676.0,214264.0,0.0,6676.0,99.0,12985.69696969697,0.0,6676.0,12728.554455445545,0.0,6676.0
275,Mississippi,P20004685,Goode; Virgil,2609,2978240.0,4.0,1285584,321396.0,0.0,2609.0,214264.0,0.0,2609.0,99.0,12985.69696969697,0.0,2609.0,12728.554455445545,0.0,2609.0
276,Mississippi,P20003984,Stein; Jill A.,1588,2978240.0,4.0,1285584,321396.0,0.0,1588.0,214264.0,0.0,1588.0,99.0,12985.69696969697,0.0,1588.0,12728.554455445545,0.0,1588.0
277,Mississippi,P20005286,Washer; Barbara Dale,1016,2978240.0,4.0,1285584,321396.0,0.0,1016.0,214264.0,0.0,1016.0,99.0,12985.69696969697,0.0,1016.0,12728.554455445545,0.0,1016.0
278,Missouri,P80003353,Romney; Mitt,1482440,6011478.0,8.0,2757323,344665.375,4.0,103778.5,275732.3,5.0,103778.50000000006,200.0,13786.615,107.0,7272.195000000023,13650.113861386139,108.0,8227.70297029704
279,Missouri,P80003338,Obama; Barack,1223796,6011478.0,8.0,2757323,344665.375,3.0,189799.875,275732.3,4.0,120866.80000000005,200.0,13786.615,88.0,10573.88000000002,13650.113861386139,89.0,8935.866336633671
280,Missouri,P20002671,Johnson; Gary,43151,6011478.0,8.0,2757323,344665.375,0.0,43151.0,275732.3,0.0,43151.0,200.0,13786.615,3.0,1791.1550000000007,13650.113861386139,3.0,2200.6584158415844
281,Missouri,P20004685,Goode; Virgil,7936,6011478.0,8.0,2757323,344665.375,0.0,7936.0,275732.3,0.0,7936.0,200.0,13786.615,0.0,7936.0,13650.113861386139,0.0,7936.0
282,Montana,P80003353,Romney; Mitt,267928,994416.0,1.0,484048,484048.0,0.0,267928.0,161349.33333333334,1.0,106578.66666666666,33.0,14668.121212121212,18.0,3901.818181818184,13829.942857142858,19.0,5159.0857142856985
283,Montana,P80003338,Obama; Barack,201839,994416.0,1.0,484048,484048.0,0.0,201839.0,161349.33333333334,1.0,40489.66666666666,33.0,14668.121212121212,13.0,11153.424242424244,13829.942857142858,14.0,8219.799999999988
284,Montana,P20002671,Johnson; Gary,14165,994416.0,1.0,484048,484048.0,0.0,14165.0,161349.33333333334,0.0,14165.0,33.0,14668.121212121212,0.0,14165.0,13829.942857142858,1.0,335.057142857142
285,Montana,P20004263,"""Anderson; Ross C. """"Rocky""""""",59,994416.0,1.0,484048,484048.0,0.0,59.0,161349.33333333334,0.0,59.0,33.0,14668.121212121212,0.0,59.0,13829.942857142858,0.0,59.0
286,Montana,P20004685,Goode; Virgil,39,994416.0,1.0,484048,484048.0,0.0,39.0,161349.33333333334,0.0,39.0,33.0,14668.121212121212,0.0,39.0,13829.942857142858,0.0,39.0
287,Montana,P20002804,Barr; Roseanne,6,994416.0,1.0,484048,484048.0,0.0,6.0,161349.33333333334,0.0,6.0,33.0,14668.121212121212,0.0,6.0,13829.942857142858,0.0,6.0
288,Montana,P20005260,Hoefling; Tom,5,994416.0,1.0,484048,484048.0,0.0,5.0,161349.33333333334,0.0,5.0,33.0,14668.121212121212,0.0,5.0,13829.942857142858,0.0,5.0
289,Montana,P20003968,Alexander; Stewart,4,994416.0,1.0,484048,484048.0,0.0,4.0,161349.33333333334,0.0,4.0,33.0,14668.121212121212,0.0,4.0,13829.942857142858,0.0,4.0
290,Montana,P20002697,Barnett; Andre,2,994416.0,1.0,484048,484048.0,0.0,2.0,161349.33333333334,0.0,2.0,33.0,14668.121212121212,0.0,2.0,13829.942857142858,0.0,2.0
291,Montana,n/a,Logsdon; Alexis,1,994416.0,1.0,484048,484048.0,0.0,1.0,161349.33333333334,0.0,1.0,33.0,14668.121212121212,0.0,1.0,13829.942857142858,0.0,1.0
292,Nebraska,P80003353,Romney; Mitt,475064,1831825.0,3.0,794379,264793.0,1.0,210271.0,158875.8,2.0,157312.40000000002,61.0,13022.606557377048,36.0,6250.1639344262585,12609.190476190477,37.0,8523.952380952349
293,Nebraska,P80003338,Obama; Barack,302081,1831825.0,3.0,794379,264793.0,1.0,37288.0,158875.8,1.0,143205.2,61.0,13022.606557377048,23.0,2561.0491803278874,12609.190476190477,23.0,12069.619047619028
294,Nebraska,P20002671,Johnson; Gary,11109,1831825.0,3.0,794379,264793.0,0.0,11109.0,158875.8,0.0,11109.0,61.0,13022.606557377048,0.0,11109.0,12609.190476190477,0.0,11109.0
295,Nebraska,n/a,Scattered,3717,1831825.0,3.0,794379,264793.0,0.0,3717.0,158875.8,0.0,3717.0,61.0,13022.606557377048,0.0,3717.0,12609.190476190477,0.0,3717.0
296,Nebraska,P20002424,Terry; Randall A.,2408,1831825.0,3.0,794379,264793.0,0.0,2408.0,158875.8,0.0,2408.0,61.0,13022.606557377048,0.0,2408.0,12609.190476190477,0.0,2408.0
297,Nevada,P80003338,Obama; Barack,531373,2709432.0,4.0,1014918,253729.5,2.0,23914.0,169153.0,3.0,23914.0,90.0,11276.866666666667,47.0,1360.266666666661,11031.717391304348,48.0,1850.5652173912968
298,Nevada,P80003353,Romney; Mitt,463567,2709432.0,4.0,1014918,253729.5,1.0,209837.5,169153.0,2.0,125261.0,90.0,11276.866666666667,41.0,1215.4666666666617,11031.717391304348,42.0,234.86956521738466
299,Nevada,P20002671,Johnson; Gary,10968,2709432.0,4.0,1014918,253729.5,0.0,10968.0,169153.0,0.0,10968.0,90.0,11276.866666666667,0.0,10968.0,11031.717391304348,0.0,10968.0
300,Nevada,n/a,None of These Candidates,5770,2709432.0,4.0,1014918,253729.5,0.0,5770.0,169153.0,0.0,5770.0,90.0,11276.866666666667,0.0,5770.0,11031.717391304348,0.0,5770.0
301,Nevada,P20004685,Goode; Virgil,3240,2709432.0,4.0,1014918,253729.5,0.0,3240.0,169153.0,0.0,3240.0,90.0,11276.866666666667,0.0,3240.0,11031.717391304348,0.0,3240.0
302,New Hampshire,P80003338,Obama; Barack,369561,1321445.0,2.0,710972,355486.0,1.0,14075.0,177743.0,2.0,14075.0,44.0,16158.454545454546,22.0,14074.999999999989,15455.91304347826,23.0,14075.000000000018
303,New Hampshire,P80003353,Romney; Mitt,329918,1321445.0,2.0,710972,355486.0,0.0,329918.0,177743.0,1.0,152175.0,44.0,16158.454545454546,20.0,6748.909090909081,15455.91304347826,21.0,5343.826086956538
304,New Hampshire,P20002671,Johnson; Gary,8212,1321445.0,2.0,710972,355486.0,0.0,8212.0,177743.0,0.0,8212.0,44.0,16158.454545454546,0.0,8212.0,15455.91304347826,0.0,8212.0
305,New Hampshire,P80000748,Paul; Ron,1374,1321445.0,2.0,710972,355486.0,0.0,1374.0,177743.0,0.0,1374.0,44.0,16158.454545454546,0.0,1374.0,15455.91304347826,0.0,1374.0
306,New Hampshire,n/a,Scattered,875,1321445.0,2.0,710972,355486.0,0.0,875.0,177743.0,0.0,875.0,44.0,16158.454545454546,0.0,875.0,15455.91304347826,0.0,875.0
307,New Hampshire,P20004685,Goode; Virgil,708,1321445.0,2.0,710972,355486.0,0.0,708.0,177743.0,0.0,708.0,44.0,16158.454545454546,0.0,708.0,15455.91304347826,0.0,708.0
308,New Hampshire,P20003984,Stein; Jill,324,1321445.0,2.0,710972,355486.0,0.0,324.0,177743.0,0.0,324.0,44.0,16158.454545454546,0.0,324.0,15455.91304347826,0.0,324.0
309,New Jersey,P80003338,Obama; Barack,2125101,8807501.0,12.0,3640292,303357.6666666667,7.0,1597.3333333331975,260020.85714285713,8.0,44934.14285714296,293.0,12424.204778156996,171.0,561.9829351536282,12339.972881355932,172.0,2625.6644067796515
310,New Jersey,P80003353,Romney; Mitt,1477568,8807501.0,12.0,3640292,303357.6666666667,4.0,264137.33333333326,260020.85714285713,5.0,177463.71428571435,293.0,12424.204778156996,118.0,11511.836177474433,12339.972881355932,119.0,9111.227118644061
311,New Jersey,P20002671,Johnson; Gary,21045,8807501.0,12.0,3640292,303357.6666666667,0.0,21045.0,260020.85714285713,0.0,21045.0,293.0,12424.204778156996,1.0,8620.795221843004,12339.972881355932,1.0,8705.027118644068
312,New Jersey,P20003984,Stein; Jill,9888,8807501.0,12.0,3640292,303357.6666666667,0.0,9888.0,260020.85714285713,0.0,9888.0,293.0,12424.204778156996,0.0,9888.0,12339.972881355932,0.0,9888.0
313,New Jersey,P20004685,Goode; Virgil,2064,8807501.0,12.0,3640292,303357.6666666667,0.0,2064.0,260020.85714285713,0.0,2064.0,293.0,12424.204778156996,0.0,2064.0,12339.972881355932,0.0,2064.0
314,New Jersey,P20004263,"""Anderson; Ross C. """"Rocky)""",1724,8807501.0,12.0,3640292,303357.6666666667,0.0,1724.0,260020.85714285713,0.0,1724.0,293.0,12424.204778156996,0.0,1724.0,12339.972881355932,0.0,1724.0
315,New Jersey,P80005077,Boss; Jeff,1007,8807501.0,12.0,3640292,303357.6666666667,0.0,1007.0,260020.85714285713,0.0,1007.0,293.0,12424.204778156996,0.0,1007.0,12339.972881355932,0.0,1007.0
316,New Jersey,P60004454,Harris; James,710,8807501.0,12.0,3640292,303357.6666666667,0.0,710.0,260020.85714285713,0.0,710.0,293.0,12424.204778156996,0.0,710.0,12339.972881355932,0.0,710.0
317,New Jersey,P20004693,Miller; Merlin,664,8807501.0,12.0,3640292,303357.6666666667,0.0,664.0,260020.85714285713,0.0,664.0,293.0,12424.204778156996,0.0,664.0,12339.972881355932,0.0,664.0
318,New Jersey,P20004636,Lindsay; Peta,521,8807501.0,12.0,3640292,303357.6666666667,0.0,521.0,260020.85714285713,0.0,521.0,293.0,12424.204778156996,0.0,521.0,12339.972881355932,0.0,521.0
319,New Mexico,P80003338,Obama; Barack,415335,2067273.0,3.0,783758,261252.66666666666,1.0,154082.33333333334,156751.6,2.0,101831.79999999999,68.0,11525.85294117647,36.0,404.2941176470704,11196.542857142857,37.0,1062.9142857143088
320,New Mexico,P80003353,Romney; Mitt,335788,2067273.0,3.0,783758,261252.66666666666,1.0,74535.33333333334,156751.6,2.0,22284.79999999999,68.0,11525.85294117647,29.0,1538.2647058823623,11196.542857142857,29.0,11088.257142857161
